Temp,m39.0
176.8481,205131.0760531595
176.8945,205131.0760531595
176.8788,205131.0760531595
176.7941,205131.0760531595
176.7974,205131.0760531595
176.8505,205131.0760531595
176.9009,205131.0760531595
176.9665,205131.0760531595
176.9055,205131.0760531595
176.8099,205131.0760531595
176.8533,205131.0760531595
176.9335,205131.0760531595
176.881,205131.0760531595
176.8105,205131.0760531595
176.8207,205131.0760531595
176.7429,205131.0760531595
176.7739,205131.0760531595
176.8874,205131.0760531595
176.8942,205131.0760531595
176.8326,205131.0760531595
176.8189,205131.0760531595
176.8509,205131.0760531595
176.8443,205131.0760531595
176.9281,205131.0760531595
176.9268,205131.0760531595
176.8664,205131.0760531595
176.914,205131.0760531595
176.883,205131.0760531595
176.9234,205131.0760531595
176.8343,205131.0760531595
176.8869,205131.0760531595
176.8666,205131.0760531595
176.8004,205131.0760531595
176.889,205131.0760531595
177.0114,205131.0760531595
176.8458,205131.0760531595
176.9231,205131.0760531595
176.9848,205131.0760531595
177.0193,205131.0760531595
177.032,205131.0760531595
176.9611,205131.0760531595
176.8494,205131.0760531595
176.9185,205131.0760531595
176.8734,205131.0760531595
176.9646,205131.0760531595
176.9394,205131.0760531595
176.8496,205131.0760531595
176.9133,205131.0760531595
176.7969,205131.0760531595
176.792,205131.0760531595
176.7845,205131.0760531595
176.8007,205131.0760531595
176.9141,205131.0760531595
176.8142,205131.0760531595
176.7997,205131.0760531595
176.7839,205131.0760531595
176.8388,205131.0760531595
176.9101,205131.0760531595
177.0272,205131.0760531595
177.0201,205131.0760531595
176.969,205131.0760531595
177.0026,205131.0760531595
176.9059,205131.0760531595
176.8848,205131.0760531595
176.8855,205131.0760531595
176.9602,205131.0760531595
177.023,205131.0760531595
176.9497,205131.0760531595
176.8147,205131.0760531595
176.8542,205131.0760531595
176.9009,205131.0760531595
176.9337,205131.0760531595
176.8691,205131.0760531595
176.9353,205131.0760531595
176.9734,205131.0760531595
176.9555,205131.0760531595
176.8202,205131.0760531595
176.9251,205131.0760531595
176.8746,205131.0760531595
177.0054,205131.0760531595
177.0023,205131.0760531595
177.0163,205131.0760531595
177.1247,205131.07605315972
177.248,205131.07605315972
177.2921,205131.07605315972
177.5623,205131.07605315972
177.7207,205131.07605315954
177.9972,205131.07605315954
178.29,205131.07605315954
178.6543,205131.07605315966
179.0592,205131.07605315966
179.3064,205131.07605315966
179.7101,205131.07605315954
180.1774,205131.07605315966
180.5681,205131.07605315966
180.8962,205131.07605315966
181.384,205131.07605315966
181.8506,205131.0760531596
182.297,205131.0760531596
182.8438,205131.07605315954
183.2631,205131.07605315978
183.6243,205131.0760531595
184.0933,205131.07605315954
184.5898,205131.07605315966
185.0357,205131.0760531596
185.4777,205131.0760531596
185.9069,205131.0760531596
186.4914,205131.0760531595
187.0203,205131.0760531596
187.6229,205131.0760531595
188.1595,205131.0760531596
188.6697,205131.0760531596
189.3571,205131.07605315943
189.9038,205131.07605315966
190.5653,205131.0760531595
191.2235,205131.07605315943
191.9041,205131.07605315966
192.46,205131.07605315966
193.0445,205131.0760531595
193.7611,205131.07605315966
194.4817,205131.07605315966
195.1538,205131.0760531596
195.7753,205131.0760531596
196.417,205131.0760531596
197.0638,205131.0760531596
197.6513,205131.0760531596
198.3369,205131.0760531595
199.1706,205131.07605315966
199.7659,205131.07605315954
