Temp	CO Concentration Relative to CO	CO2 Concentration Relative to CO	H2 Concentration Relative to CO
185.9069	3.8832508166206368	1.221358287261676	0.7078249905340215
186.4914	3.8977380576164133	1.254727252322543	0.7078411129770782
187.0203	3.9006631854868132	1.2438392611541715	0.7062366116684166
187.6229	3.906401000091327	1.2609938310320719	0.7079397362101433
188.1595	3.9114633165649084	1.2660817856273818	0.7091201370976236
188.6697	3.9165067612899374	1.2801420812734543	0.709378345470651
189.3571	3.9140738390191	1.271670486733466	0.706834888649808
189.9038	3.9145367685097003	1.274119114314005	0.7073322571524987
190.5653	3.9220538123163204	1.281213833798904	0.7076175348895766
191.2235	3.931625391423044	1.3082660897062797	0.7076236335532081
191.9041	3.931945271136918	1.2921873541767124	0.7075560635429909
192.46	3.9503507376140705	1.3496624317152277	0.7054667557235306
193.0445	3.949148957276727	1.3336120052904659	0.7074789108515642
193.7611	3.9486171110367785	1.314243915325745	0.7075615794147342
194.4817	3.961177679564243	1.3426758028918326	0.7074664582290437
195.1538	3.964654700116423	1.3348012874744029	0.7076280541607106
195.7753	3.9701146771202964	1.3386293334294708	0.7081786224477173
196.417	3.9741488345410563	1.339457846011108	0.7078119266007502
197.0638	3.978663786848434	1.3463013230453518	0.7075518060070728
197.6513	3.9688733794828566	1.3092155566858794	0.7085102089727816
198.3369	3.9710854747253226	1.3444487281804172	0.7064312076030927
199.1706	3.944553686560879	1.2699330193790057	0.7097137688122516
199.7659	3.951598938061107	1.3146779045274208	0.712030350274794
