51,176.8007,0.0,1.0,1.0,SolvedMolecules 
51,176.8007,1.0,1.0,1.0,SolvedMolecules 
52,176.9141,0.0,0.0,1.0,SolvedMolecules 
52,176.9141,0.0,1.0,1.0,SolvedMolecules 
52,176.9141,1.0,1.0,1.0,SolvedMolecules 
53,176.8142,0.0,0.0,1.0,SolvedMolecules 
53,176.8142,0.0,1.0,1.0,SolvedMolecules 
53,176.8142,1.0,1.0,1.0,SolvedMolecules 
54,176.7997,0.0,0.0,1.0,SolvedMolecules 
54,176.7997,0.0,1.0,1.0,SolvedMolecules 
54,176.7997,1.0,1.0,1.0,SolvedMolecules 
55,176.7839,0.0,0.0,1.0,SolvedMolecules 
55,176.7839,0.0,1.0,1.0,SolvedMolecules 
55,176.7839,1.0,1.0,1.0,SolvedMolecules 
56,176.8388,0.0,0.0,1.0,SolvedMolecules 
56,176.8388,0.0,1.0,1.0,SolvedMolecules 
56,176.8388,1.0,1.0,1.0,SolvedMolecules 
57,176.9101,0.0,0.0,1.0,SolvedMolecules 
57,176.9101,0.0,1.0,1.0,SolvedMolecules 
57,176.9101,1.0,1.0,1.0,SolvedMolecules 
58,177.0272,0.0,0.0,1.0,SolvedMolecules 
58,177.0272,0.0,1.0,1.0,SolvedMolecules 
58,177.0272,1.0,1.0,1.0,SolvedMolecules 
59,177.0201,0.0,0.0,1.0,SolvedMolecules 
59,177.0201,0.0,1.0,1.0,SolvedMolecules 
59,177.0201,1.0,1.0,1.0,SolvedMolecules 
60,176.969,0.0,0.0,1.0,SolvedMolecules 
60,176.969,0.0,1.0,1.0,SolvedMolecules 
60,176.969,1.0,1.0,1.0,SolvedMolecules 
61,177.0026,0.0,0.0,1.0,SolvedMolecules 
61,177.0026,0.0,1.0,1.0,SolvedMolecules 
61,177.0026,1.0,1.0,1.0,SolvedMolecules 
62,176.9059,0.0,0.0,1.0,SolvedMolecules 
62,176.9059,0.0,1.0,1.0,SolvedMolecules 
62,176.9059,1.0,1.0,1.0,SolvedMolecules 
63,176.8848,0.0,0.0,1.0,SolvedMolecules 
63,176.8848,0.0,1.0,1.0,SolvedMolecules 
63,176.8848,1.0,1.0,1.0,SolvedMolecules 
64,176.8855,0.0,0.0,1.0,SolvedMolecules 
64,176.8855,0.0,1.0,1.0,SolvedMolecules 
64,176.8855,1.0,1.0,1.0,SolvedMolecules 
65,176.9602,0.0,0.0,1.0,SolvedMolecules 
65,176.9602,0.0,1.0,1.0,SolvedMolecules 
65,176.9602,1.0,1.0,1.0,SolvedMolecules 
66,177.023,0.0,0.0,1.0,SolvedMolecules 
66,177.023,0.0,1.0,1.0,SolvedMolecules 
66,177.023,1.0,1.0,1.0,SolvedMolecules 
67,176.9497,0.0,0.0,1.0,SolvedMolecules 
67,176.9497,0.0,1.0,1.0,SolvedMolecules 
67,176.9497,1.0,1.0,1.0,SolvedMolecules 
68,176.8147,0.0,0.0,1.0,SolvedMolecules 
68,176.8147,0.0,1.0,1.0,SolvedMolecules 
68,176.8147,1.0,1.0,1.0,SolvedMolecules 
69,176.8542,0.0,0.0,1.0,SolvedMolecules 
69,176.8542,0.0,1.0,1.0,SolvedMolecules 
69,176.8542,1.0,1.0,1.0,SolvedMolecules 
70,176.9009,0.0,0.0,1.0,SolvedMolecules 
70,176.9009,0.0,1.0,1.0,SolvedMolecules 
70,176.9009,1.0,1.0,1.0,SolvedMolecules 
71,176.9337,0.0,0.0,1.0,SolvedMolecules 
71,176.9337,0.0,1.0,1.0,SolvedMolecules 
71,176.9337,1.0,1.0,1.0,SolvedMolecules 
72,176.8691,0.0,0.0,1.0,SolvedMolecules 
72,176.8691,0.0,1.0,1.0,SolvedMolecules 
72,176.8691,1.0,1.0,1.0,SolvedMolecules 
73,176.9353,0.0,0.0,1.0,SolvedMolecules 
73,176.9353,0.0,1.0,1.0,SolvedMolecules 
73,176.9353,1.0,1.0,1.0,SolvedMolecules 
74,176.9734,0.0,0.0,1.0,SolvedMolecules 
74,176.9734,0.0,1.0,1.0,SolvedMolecules 
74,176.9734,1.0,1.0,1.0,SolvedMolecules 
75,176.9555,0.0,0.0,1.0,SolvedMolecules 
75,176.9555,0.0,1.0,1.0,SolvedMolecules 
75,176.9555,1.0,1.0,1.0,SolvedMolecules 
76,176.8202,0.0,0.0,1.0,SolvedMolecules 
76,176.8202,0.0,1.0,1.0,SolvedMolecules 
76,176.8202,1.0,1.0,1.0,SolvedMolecules 
77,176.9251,0.0,0.0,1.0,SolvedMolecules 
77,176.9251,0.0,1.0,1.0,SolvedMolecules 
77,176.9251,1.0,1.0,1.0,SolvedMolecules 
78,176.8746,0.0,0.0,1.0,SolvedMolecules 
78,176.8746,0.0,1.0,1.0,SolvedMolecules 
78,176.8746,1.0,1.0,1.0,SolvedMolecules 
79,177.0054,0.0,0.0,1.0,SolvedMolecules 
79,177.0054,0.0,1.0,1.0,SolvedMolecules 
79,177.0054,1.0,1.0,1.0,SolvedMolecules 
80,177.0023,0.0,0.0,1.0,SolvedMolecules 
80,177.0023,0.0,1.0,1.0,SolvedMolecules 
80,177.0023,1.0,1.0,1.0,SolvedMolecules 
81,177.0163,0.0,0.0,1.0,SolvedMolecules 
81,177.0163,0.0,1.0,1.0,SolvedMolecules 
81,177.0163,1.0,1.0,1.0,SolvedMolecules 
82,177.1247,0.0,0.0,1.0,SolvedMolecules 
82,177.1247,0.0,1.0,1.0,SolvedMolecules 
82,177.1247,1.0,1.0,1.0,SolvedMolecules 
83,177.248,0.0,0.0,1.0,SolvedMolecules 
83,177.248,0.0,1.0,1.0,SolvedMolecules 
83,177.248,1.0,1.0,1.0,SolvedMolecules 
84,177.2921,0.0,0.0,1.0,SolvedMolecules 
84,177.2921,0.0,1.0,1.0,SolvedMolecules 
84,177.2921,1.0,1.0,1.0,SolvedMolecules 
85,177.5623,0.0,0.0,1.0,SolvedMolecules 
85,177.5623,0.0,1.0,1.0,SolvedMolecules 
85,177.5623,1.0,1.0,1.0,SolvedMolecules 
86,177.7207,0.0,0.0,1.0,SolvedMolecules 
86,177.7207,0.0,1.0,1.0,SolvedMolecules 
86,177.7207,1.0,1.0,1.0,SolvedMolecules 
87,177.9972,0.0,0.0,1.0,SolvedMolecules 
87,177.9972,0.0,1.0,1.0,SolvedMolecules 
87,177.9972,1.0,1.0,1.0,SolvedMolecules 
88,178.29,0.0,0.0,1.0,SolvedMolecules 
88,178.29,0.0,1.0,1.0,SolvedMolecules 
88,178.29,1.0,1.0,1.0,SolvedMolecules 
89,178.6543,0.0,0.0,1.0,SolvedMolecules 
89,178.6543,0.0,1.0,1.0,SolvedMolecules 
89,178.6543,1.0,1.0,1.0,SolvedMolecules 
90,179.0592,0.0,0.0,1.0,SolvedMolecules 
90,179.0592,0.0,1.0,1.0,SolvedMolecules 
90,179.0592,1.0,1.0,1.0,SolvedMolecules 
91,179.3064,0.0,0.0,1.0,SolvedMolecules 
91,179.3064,0.0,1.0,1.0,SolvedMolecules 
91,179.3064,1.0,1.0,1.0,SolvedMolecules 
92,179.7101,0.0,0.0,1.0,SolvedMolecules 
92,179.7101,0.0,1.0,1.0,SolvedMolecules 
92,179.7101,1.0,1.0,1.0,SolvedMolecules 
93,180.1774,0.0,0.0,1.0,SolvedMolecules 
93,180.1774,0.0,1.0,1.0,SolvedMolecules 
93,180.1774,1.0,1.0,1.0,SolvedMolecules 
94,180.5681,0.0,0.0,1.0,SolvedMolecules 
94,180.5681,0.0,1.0,1.0,SolvedMolecules 
94,180.5681,1.0,1.0,1.0,SolvedMolecules 
95,180.8962,0.0,0.0,1.0,SolvedMolecules 
95,180.8962,0.0,1.0,1.0,SolvedMolecules 
95,180.8962,1.0,1.0,1.0,SolvedMolecules 
96,181.384,0.0,0.0,1.0,SolvedMolecules 
96,181.384,0.0,1.0,1.0,SolvedMolecules 
96,181.384,1.0,1.0,1.0,SolvedMolecules 
97,181.8506,0.0,0.0,1.0,SolvedMolecules 
97,181.8506,0.0,1.0,1.0,SolvedMolecules 
97,181.8506,1.0,1.0,1.0,SolvedMolecules 
98,182.297,0.0,0.0,1.0,SolvedMolecules 
98,182.297,0.0,1.0,1.0,SolvedMolecules 
98,182.297,1.0,1.0,1.0,SolvedMolecules 
99,182.8438,0.0,0.0,1.0,SolvedMolecules 
99,182.8438,0.0,1.0,1.0,SolvedMolecules 
99,182.8438,1.0,1.0,1.0,SolvedMolecules 
100,183.2631,0.0,0.0,1.0,SolvedMolecules 
100,183.2631,0.0,1.0,1.0,SolvedMolecules 
100,183.2631,1.0,1.0,1.0,SolvedMolecules 
101,183.6243,0.0,0.0,1.0,SolvedMolecules 
101,183.6243,0.0,1.0,1.0,SolvedMolecules 
101,183.6243,1.0,1.0,1.0,SolvedMolecules 
102,184.0933,0.0,0.0,1.0,SolvedMolecules 
102,184.0933,0.0,1.0,1.0,SolvedMolecules 
102,184.0933,1.0,1.0,1.0,SolvedMolecules 
103,184.5898,0.0,0.0,1.0,SolvedMolecules 
103,184.5898,0.0,1.0,1.0,SolvedMolecules 
103,184.5898,1.0,1.0,1.0,SolvedMolecules 
104,185.0357,0.0,0.0,1.0,SolvedMolecules 
104,185.0357,0.0,1.0,1.0,SolvedMolecules 
104,185.0357,1.0,1.0,1.0,SolvedMolecules 
105,185.4777,0.0,0.0,1.0,SolvedMolecules 
105,185.4777,0.0,1.0,1.0,SolvedMolecules 
105,185.4777,1.0,1.0,1.0,SolvedMolecules 
106,185.9069,0.0,0.0,1.0,SolvedMolecules 
106,185.9069,0.0,1.0,1.0,SolvedMolecules 
106,185.9069,1.0,1.0,1.0,SolvedMolecules 
107,186.4914,0.0,0.0,1.0,SolvedMolecules 
107,186.4914,0.0,1.0,1.0,SolvedMolecules 
107,186.4914,1.0,1.0,1.0,SolvedMolecules 
108,187.0203,0.0,0.0,1.0,SolvedMolecules 
108,187.0203,0.0,1.0,1.0,SolvedMolecules 
108,187.0203,1.0,1.0,1.0,SolvedMolecules 
109,187.6229,0.0,0.0,1.0,SolvedMolecules 
109,187.6229,0.0,1.0,1.0,SolvedMolecules 
109,187.6229,1.0,1.0,1.0,SolvedMolecules 
110,188.1595,0.0,0.0,1.0,SolvedMolecules 
110,188.1595,0.0,1.0,1.0,SolvedMolecules 
110,188.1595,1.0,1.0,1.0,SolvedMolecules 
111,188.6697,0.0,0.0,1.0,SolvedMolecules 
111,188.6697,0.0,1.0,1.0,SolvedMolecules 
111,188.6697,1.0,1.0,1.0,SolvedMolecules 
112,189.3571,0.0,0.0,1.0,SolvedMolecules 
112,189.3571,0.0,1.0,1.0,SolvedMolecules 
112,189.3571,1.0,1.0,1.0,SolvedMolecules 
113,189.9038,0.0,0.0,1.0,SolvedMolecules 
113,189.9038,0.0,1.0,1.0,SolvedMolecules 
113,189.9038,1.0,1.0,1.0,SolvedMolecules 
114,190.5653,0.0,0.0,1.0,SolvedMolecules 
114,190.5653,0.0,1.0,1.0,SolvedMolecules 
114,190.5653,1.0,1.0,1.0,SolvedMolecules 
115,191.2235,0.0,0.0,1.0,SolvedMolecules 
115,191.2235,0.0,1.0,1.0,SolvedMolecules 
115,191.2235,1.0,1.0,1.0,SolvedMolecules 
116,191.9041,0.0,0.0,1.0,SolvedMolecules 
116,191.9041,0.0,1.0,1.0,SolvedMolecules 
116,191.9041,1.0,1.0,1.0,SolvedMolecules 
117,192.46,0.0,0.0,1.0,SolvedMolecules 
117,192.46,0.0,1.0,1.0,SolvedMolecules 
117,192.46,1.0,1.0,1.0,SolvedMolecules 
118,193.0445,0.0,0.0,1.0,SolvedMolecules 
118,193.0445,0.0,1.0,1.0,SolvedMolecules 
118,193.0445,1.0,1.0,1.0,SolvedMolecules 
119,193.7611,0.0,0.0,1.0,SolvedMolecules 
119,193.7611,0.0,1.0,1.0,SolvedMolecules 
119,193.7611,1.0,1.0,1.0,SolvedMolecules 
120,194.4817,0.0,0.0,1.0,SolvedMolecules 
120,194.4817,0.0,1.0,1.0,SolvedMolecules 
120,194.4817,1.0,1.0,1.0,SolvedMolecules 
121,195.1538,0.0,0.0,1.0,SolvedMolecules 
121,195.1538,0.0,1.0,1.0,SolvedMolecules 
121,195.1538,1.0,1.0,1.0,SolvedMolecules 
122,195.7753,0.0,0.0,1.0,SolvedMolecules 
122,195.7753,0.0,1.0,1.0,SolvedMolecules 
122,195.7753,1.0,1.0,1.0,SolvedMolecules 
123,196.417,0.0,0.0,1.0,SolvedMolecules 
123,196.417,0.0,1.0,1.0,SolvedMolecules 
123,196.417,1.0,1.0,1.0,SolvedMolecules 
124,197.0638,0.0,0.0,1.0,SolvedMolecules 
124,197.0638,0.0,1.0,1.0,SolvedMolecules 
124,197.0638,1.0,1.0,1.0,SolvedMolecules 
125,197.6513,0.0,0.0,1.0,SolvedMolecules 
125,197.6513,0.0,1.0,1.0,SolvedMolecules 
125,197.6513,1.0,1.0,1.0,SolvedMolecules 
126,198.3369,0.0,0.0,1.0,SolvedMolecules 
126,198.3369,0.0,1.0,1.0,SolvedMolecules 
126,198.3369,1.0,1.0,1.0,SolvedMolecules 
127,199.1706,0.0,0.0,1.0,SolvedMolecules 
127,199.1706,0.0,1.0,1.0,SolvedMolecules 
127,199.1706,1.0,1.0,1.0,SolvedMolecules 
128,199.7659,0.0,0.0,1.0,SolvedMolecules 
128,199.7659,0.0,1.0,1.0,SolvedMolecules 
128,199.7659,1.0,1.0,1.0,SolvedMolecules 
