Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
1.768480999999999881e+02,1.264518349936489816e+00,1.975095733400743514e-01,1.424245984877453852e-01,1.444600416614926774e-01,4.146750939107902489e+00,2.744252415610028972e-01,5.303349492151290118e-02,3.647216687846583510e-02,5.817779705084290265e-02,1.269000171683060119e+00,2.682133024640989336e-02,1.104064086299082204e-02,-8.673617379884035472e-19,6.680088567777940807e-03
1.768944999999999936e+02,1.264553503674090473e+00,1.976518527713057860e-01,1.429936148839896781e-01,1.448444680198656409e-01,4.149072737804643474e+00,2.801825691785116978e-01,5.308355719145012308e-02,3.652073854296531558e-02,5.847570908205414197e-02,1.272902235235006785e+00,2.693368644815705149e-02,1.101471380112950538e-02,0.000000000000000000e+00,6.691784255512859235e-03
1.768788000000000125e+02,1.264541608982704179e+00,1.976037108085831884e-01,1.428010813188814176e-01,1.447143927218818293e-01,4.148287129193893641e+00,2.782345078941409477e-01,5.306661801821709046e-02,3.650430373407217988e-02,5.837490695080387038e-02,1.271581924938337549e+00,2.689566937127282550e-02,1.102348653542307988e-02,0.000000000000000000e+00,6.687826878412906663e-03
1.767940999999999860e+02,1.264477438259109743e+00,1.973439895192445614e-01,1.417623811300473546e-01,1.440126489168344903e-01,4.144048845797041913e+00,2.677249033854520732e-01,5.297523279701699811e-02,3.641563951029833796e-02,5.783108908348509603e-02,1.264458977032087761e+00,2.669057087368700149e-02,1.107081459877769236e-02,0.000000000000000000e+00,6.666477207051957690e-03
1.767974000000000103e+02,1.264479938417172100e+00,1.973541085305176579e-01,1.418028499685734523e-01,1.440399895845638212e-01,4.144213973721595501e+00,2.681343684961846607e-01,5.297879326018065105e-02,3.641909396057526477e-02,5.785227679260159656e-02,1.264736494482983309e+00,2.669856172424233884e-02,1.106897064825736188e-02,8.673617379884035472e-19,6.667309012429659468e-03
1.768505000000000109e+02,1.264520168233262298e+00,1.975169326210001741e-01,1.424540303703100141e-01,1.444799257834777639e-01,4.146871032143942593e+00,2.747230343688080723e-01,5.303608434926829207e-02,3.647467920593995550e-02,5.819320629383672311e-02,1.269202002556438780e+00,2.682714177408655407e-02,1.103929980806694910e-02,0.000000000000000000e+00,6.680693517143544702e-03
1.769009000000000071e+02,1.264558352465483759e+00,1.976714775204412022e-01,1.430720999041613095e-01,1.448974923451585572e-01,4.149392985900746567e+00,2.809766833326529656e-01,5.309046233213114002e-02,3.652743808289629635e-02,5.851680039670402456e-02,1.273440450897345810e+00,2.694918385529456936e-02,1.101113765466586736e-02,-8.673617379884035472e-19,6.693397453821131951e-03
1.769664999999999964e+02,1.264608052577263830e+00,1.978726311990787190e-01,1.438765713609205243e-01,1.454409916794097424e-01,4.152675528885792389e+00,2.891163534125748003e-01,5.316124002411135030e-02,3.659610836718863586e-02,5.893798637186447448e-02,1.278957161436303780e+00,2.710803227845427765e-02,1.097448215341367828e-02,0.000000000000000000e+00,6.709932736480840772e-03
1.769054999999999893e+02,1.264561837534297517e+00,1.976855828088821543e-01,1.431285110124095872e-01,1.449356035789625130e-01,4.149623164219819138e+00,2.815474528809358556e-01,5.309542540199559124e-02,3.653225337722165039e-02,5.854633477910854700e-02,1.273827293404649286e+00,2.696032261667467497e-02,1.100856729939514445e-02,8.673617379884035472e-19,6.694556940105188952e-03
1.768098999999999990e+02,1.264489408712861751e+00,1.973924381186725752e-01,1.419561410235961052e-01,1.441435527199012856e-01,4.144839458284294231e+00,2.696853727034865811e-01,5.299227986307322724e-02,3.643217899950291355e-02,5.793253326652691992e-02,1.265787696948484031e+00,2.672883009755777986e-02,1.106198598719559945e-02,0.000000000000000000e+00,6.670459790375489126e-03
1.768532999999999902e+02,1.264522289579496750e+00,1.975255184487468008e-01,1.424883675666349103e-01,1.445031239257930089e-01,4.147011140685985531e+00,2.750704593112397456e-01,5.303910534831621920e-02,3.647761025465973833e-02,5.821118374399587847e-02,1.269437471908708703e+00,2.683392188970913986e-02,1.103773524398911354e-02,0.000000000000000000e+00,6.681399291403407673e-03
1.769335000000000093e+02,1.264583050996642699e+00,1.977714410863494754e-01,1.434718829756607972e-01,1.451675850021187375e-01,4.151024249640267172e+00,2.850217023052988297e-01,5.312563539247497357e-02,3.656156386441964529e-02,5.872610928070146757e-02,1.276181986927376499e+00,2.702812377290140372e-02,1.099292165861676107e-02,0.000000000000000000e+00,6.701614682703856823e-03
1.768810000000000002e+02,1.264543275754745455e+00,1.976104568160983455e-01,1.428280605445650386e-01,1.447326198337011705e-01,4.148397214476928774e+00,2.785074846346257682e-01,5.306899166032616466e-02,3.650660670092345517e-02,5.838903209021457236e-02,1.271766936572264139e+00,2.690099660497632592e-02,1.102225723507621602e-02,-8.673617379884035472e-19,6.688381415331366708e-03
1.768104999999999905e+02,1.264489863287054927e+00,1.973942779389040447e-01,1.419634989942369363e-01,1.441485237503974670e-01,4.144869481543302925e+00,2.697598209054334339e-01,5.299292722001205935e-02,3.643280708137142110e-02,5.793638557727515820e-02,1.265838154666827364e+00,2.673028297947691728e-02,1.106165072346464162e-02,-8.673617379884035472e-19,6.670611027716885112e-03
1.768206999999999880e+02,1.264497591048337810e+00,1.974255548828385276e-01,1.420885844951354504e-01,1.442330312688328287e-01,4.145379876946465814e+00,2.710254403385938815e-01,5.300393228797238565e-02,3.644348447313638245e-02,5.800187485999843545e-02,1.266695935878678236e+00,2.675498197210235754e-02,1.105595124003823371e-02,8.673617379884035472e-19,6.673182062520682800e-03
1.767428999999999917e+02,1.264438647927964343e+00,1.971869915261616479e-01,1.411345009686742202e-01,1.435884543144920200e-01,4.141486861028226052e+00,2.613719901523399725e-01,5.291999167156903605e-02,3.636204319085063058e-02,5.750235856628645170e-02,1.260153251733389101e+00,2.656659161658675092e-02,1.109942377048671325e-02,0.000000000000000000e+00,6.653571620585838411e-03
1.767738999999999976e+02,1.264462134261275184e+00,1.972820489047861503e-01,1.415146627851308903e-01,1.438452908901292626e-01,4.143038062743719330e+00,2.652184805864514772e-01,5.295343844674259975e-02,3.639449408739124647e-02,5.770139462162164612e-02,1.262760233847836533e+00,2.664165718240916678e-02,1.108210181105351300e-02,-8.673617379884035472e-19,6.661385549891499225e-03
1.768874000000000137e+02,1.264548124546138741e+00,1.976300815652337339e-01,1.429065455647371419e-01,1.447856441589940590e-01,4.148717462573030978e+00,2.793015987887634832e-01,5.307589680100718854e-02,3.651330624085443594e-02,5.843012340486469086e-02,1.272305152234603165e+00,2.691649401211390277e-02,1.101868108861257800e-02,8.673617379884035472e-19,6.689994613639632486e-03
1.768942000000000121e+02,1.264553276386993996e+00,1.976509328611900929e-01,1.429899358986694846e-01,1.448419825046175780e-01,4.149057726175138683e+00,2.801453450775382992e-01,5.308323351298072090e-02,3.652042450203107915e-02,5.847378292667991528e-02,1.272877006375837006e+00,2.693296000719750879e-02,1.101488143299497735e-02,0.000000000000000000e+00,6.691708636842165145e-03
1.768326000000000136e+02,1.264506606769834507e+00,1.974620446507621696e-01,1.422345175795177163e-01,1.443316233736743892e-01,4.145975338250156739e+00,2.725019963439489490e-01,5.301677153392613667e-02,3.645594143019556532e-02,5.807827902317553442e-02,1.267696680625839178e+00,2.678379746349877216e-02,1.104930184270740134e-02,0.000000000000000000e+00,6.676181603125117339e-03
1.768189000000000135e+02,1.264496227325758504e+00,1.974200354221443132e-01,1.420665105832125130e-01,1.442181181773443677e-01,4.145289807169437957e+00,2.708020957327462175e-01,5.300199021715588932e-02,3.644160022753083900e-02,5.799031792775329736e-02,1.266544562723648237e+00,2.675062332634500079e-02,1.105695703123110718e-02,-8.673617379884035472e-19,6.672728350496488769e-03
1.768508999999999958e+02,1.264520471282724490e+00,1.975181591678211168e-01,1.424589356840707255e-01,1.444832398038083943e-01,4.146891047649947204e+00,2.747726665034381233e-01,5.303651592056083525e-02,3.647509792718562488e-02,5.819577450100228699e-02,1.269235641035333817e+00,2.682811036203259017e-02,1.103907629891297260e-02,-8.673617379884035472e-19,6.680794342037810717e-03
1.768443000000000040e+02,1.264515470966600219e+00,1.974979211452751737e-01,1.423779980070185025e-01,1.444285584683501766e-01,4.146560791800843582e+00,2.739537362819836619e-01,5.302939499423358488e-02,3.646818902663184758e-02,5.815339908276973002e-02,1.268680606133548272e+00,2.681212866092202649e-02,1.104276419995359193e-02,8.673617379884035472e-19,6.679130731282415835e-03
1.769281000000000006e+02,1.264578959828904781e+00,1.977548827042664992e-01,1.434056612398906805e-01,1.451228457276528550e-01,4.150754040309179160e+00,2.843516684877416267e-01,5.311980918002535967e-02,3.655591112760287614e-02,5.869143848396560226e-02,1.275727867462279397e+00,2.701504783562905937e-02,1.099593903219545088e-02,0.000000000000000000e+00,6.700253546631253047e-03
1.769267999999999859e+02,1.264577974918152936e+00,1.977508964270983938e-01,1.433897189701680563e-01,1.451120751615777582e-01,4.150688989914659288e+00,2.841903640501806105e-01,5.311840657332451976e-02,3.655455028355439340e-02,5.868309181067735136e-02,1.275618542405865918e+00,2.701189992480423560e-02,1.099666543694588494e-02,8.673617379884035472e-19,6.699925865724882211e-03
