Temp,m41.0
176.8481,117364.19111647888
176.8945,117364.19111647888
176.8788,117364.19111647888
176.7941,117364.19111647888
176.7974,117364.19111647888
176.8505,117364.19111647888
176.9009,117364.19111647888
176.9665,117364.19111647888
176.9055,117364.19111647888
176.8099,117364.19111647888
176.8533,117364.19111647888
176.9335,117364.19111647888
176.881,117364.19111647888
176.8105,117364.19111647888
176.8207,117364.19111647888
176.7429,117364.19111647888
176.7739,117364.19111647888
176.8874,117364.19111647888
176.8942,117364.19111647888
176.8326,117364.19111647888
176.8189,117364.19111647888
176.8509,117364.19111647888
176.8443,117364.19111647888
176.9281,117364.19111647888
176.9268,117364.19111647888
176.8664,117364.19111647888
176.914,117364.19111647888
176.883,117364.19111647888
176.9234,117364.19111647888
176.8343,117364.19111647888
176.8869,117364.19111647888
176.8666,117364.19111647888
176.8004,117364.19111647888
176.889,117364.19111647888
177.0114,117364.19111647888
176.8458,117364.19111647888
176.9231,117364.19111647888
176.9848,117364.19111647888
177.0193,117364.19111647888
177.032,117364.19111647888
176.9611,117364.19111647888
176.8494,117364.19111647888
176.9185,117364.19111647888
176.8734,117364.19111647888
176.9646,117364.19111647888
176.9394,117364.19111647888
176.8496,117364.19111647888
176.9133,117364.19111647888
176.7969,117364.19111647888
176.792,117364.19111647888
176.7845,117364.19111647888
176.8007,117364.19111647888
176.9141,117364.19111647888
176.8142,117364.19111647888
176.7997,117364.19111647888
176.7839,117364.19111647888
176.8388,117364.19111647888
176.9101,117364.19111647888
177.0272,117364.19111647888
177.0201,117364.19111647888
176.969,117364.19111647888
177.0026,117364.19111647888
176.9059,117364.19111647888
176.8848,117364.19111647888
176.8855,117364.19111647888
176.9602,117364.19111647888
177.023,117364.19111647888
176.9497,117364.19111647888
176.8147,117364.19111647888
176.8542,117364.19111647888
176.9009,117364.19111647888
176.9337,117364.19111647888
176.8691,117364.19111647888
176.9353,117364.19111647888
176.9734,117364.19111647888
176.9555,117364.19111647888
176.8202,117364.19111647888
176.9251,117364.19111647888
176.8746,117364.19111647888
177.0054,117364.19111647888
177.0023,117364.19111647888
177.0163,117364.19111647888
177.1247,117364.1911164787
177.248,117364.1911164787
177.2921,117364.1911164787
177.5623,117364.1911164787
177.7207,117364.19111647867
177.9972,117364.19111647867
178.29,117364.19111647861
178.6543,117364.19111647867
179.0592,117364.19111647861
179.3064,117364.19111647861
179.7101,117364.19111647861
180.1774,117364.19111647861
180.5681,117364.19111647861
180.8962,117364.19111647873
181.384,117364.19111647867
181.8506,117364.19111647864
182.297,117364.19111647864
182.8438,117364.19111647856
183.2631,117364.19111647864
183.6243,117364.19111647859
184.0933,117364.19111647856
184.5898,117364.19111647861
185.0357,117364.19111647864
185.4777,117364.19111647864
185.9069,117364.1911164787
186.4914,117364.19111647859
187.0203,117364.19111647864
187.6229,117364.19111647859
188.1595,117364.19111647864
188.6697,117364.19111647864
189.3571,117364.19111647859
189.9038,117364.19111647867
190.5653,117364.19111647859
191.2235,117364.19111647864
191.9041,117364.19111647861
192.46,117364.19111647867
193.0445,117364.19111647859
193.7611,117364.19111647873
194.4817,117364.19111647861
195.1538,117364.1911164787
195.7753,117364.19111647864
196.417,117364.1911164787
197.0638,117364.19111647864
197.6513,117364.19111647864
198.3369,117364.19111647859
199.1706,117364.19111647867
199.7659,117364.19111647856
