Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
1.768480999999999881e+02,1.264518349936489816e+00,0.000000000000000000e+00,1.287945354865735748e-01,1.103667541907837196e-01,4.144868514924569425e+00,2.416415200377093342e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.075944996755287042e-02,1.268682428589930522e+00,3.977564096406482896e-03,1.100688683800546061e-02,-8.673617379884035472e-19,-2.169253981674808263e-02
1.768944999999999936e+02,1.264553503674090473e+00,0.000000000000000000e+00,1.293475836118756217e-01,1.107106682751643617e-01,4.147188548319624246e+00,2.473615090343028178e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.100777893559570286e-02,1.272584194168432603e+00,4.068497847642654763e-03,1.098105211146208071e-02,-8.673617379884035472e-19,-2.171862926504453117e-02
1.768788000000000125e+02,1.264541608982704179e+00,0.000000000000000000e+00,1.291604531039611814e-01,1.105943007940270867e-01,4.146403537020005636e+00,2.454260817229573233e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.092375383218473411e-02,1.271263984694674498e+00,4.037729315435622385e-03,1.098979360298643973e-02,0.000000000000000000e+00,-2.170980158534077317e-02
1.767940999999999860e+02,1.264477438259109743e+00,0.000000000000000000e+00,1.281509018924721355e-01,1.099665093512028069e-01,4.142168476059636895e+00,2.349846362916720166e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.047044642715828769e-02,1.264141580718397995e+00,3.871736023847230368e-03,1.103695311458611009e-02,0.000000000000000000e+00,-2.166217709674789910e-02
1.767974000000000103e+02,1.264479938417172100e+00,0.000000000000000000e+00,1.281902350565561899e-01,1.099909687580662848e-01,4.142333478434717442e+00,2.353914458539343169e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.048810775462700517e-02,1.264419076977216783e+00,3.878203294948121688e-03,1.103511573101727088e-02,8.673617379884035472e-19,-2.166403259630348549e-02
1.768505000000000109e+02,1.264520168233262298e+00,0.000000000000000000e+00,1.288231414240894601e-01,1.103845428503209269e-01,4.144988516651902266e+00,2.419373815375361336e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.077229456934831520e-02,1.268884244050889620e+00,3.982267566298082484e-03,1.100555055904630861e-02,-8.673617379884035472e-19,-2.169388927097031308e-02
1.769009000000000071e+02,1.264558352465483759e+00,0.000000000000000000e+00,1.294238661119172518e-01,1.107581047005962577e-01,4.147508552925839531e+00,2.481504730338350839e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.104203120704993546e-02,1.273122368730986054e+00,4.081040434020029306e-03,1.097748870090436459e-02,0.000000000000000000e+00,-2.172222780963715266e-02
1.769664999999999964e+02,1.264608052577263830e+00,0.000000000000000000e+00,1.302057617373442999e-01,1.112443280612721297e-01,4.150788600139535767e+00,2.562373540290145413e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.139311698945508405e-02,1.278638657997143158e+00,4.209601944388345618e-03,1.094096374268787968e-02,0.000000000000000000e+00,-2.175911289171142751e-02
1.769054999999999893e+02,1.264561837534297517e+00,0.000000000000000000e+00,1.294786941588221274e-01,1.107921996313751267e-01,4.147738556236554963e+00,2.487175409084927402e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.106665002715760876e-02,1.273509181697818793e+00,4.090055417978789160e-03,1.097492749956602461e-02,0.000000000000000000e+00,-2.172481426356308309e-02
1.768098999999999990e+02,1.264489408712861751e+00,0.000000000000000000e+00,1.283392243144500233e-01,1.100836180264877229e-01,4.142958487431228853e+00,2.369323911655155379e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.055500672231086109e-02,1.265470199169698828e+00,3.902700533966418223e-03,1.102815594477176385e-02,0.000000000000000000e+00,-2.167106100371092581e-02
1.768532999999999902e+02,1.264522289579496750e+00,0.000000000000000000e+00,1.288565150178574981e-01,1.104052962864470189e-01,4.145128518667118733e+00,2.422825532873263688e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.078727993810939451e-02,1.269119695422003424e+00,3.987754947838113156e-03,1.100399156692731355e-02,0.000000000000000000e+00,-2.169546363422957674e-02
1.769335000000000093e+02,1.264583050996642699e+00,0.000000000000000000e+00,1.298124300965047273e-01,1.109997339926394183e-01,4.149138576388744504e+00,2.521692584064412768e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.121650371476957106e-02,1.275863695408984588e+00,4.144929233379918143e-03,1.095933757837605146e-02,0.000000000000000000e+00,-2.174055789615578216e-02
1.768810000000000002e+02,1.264543275754745455e+00,0.000000000000000000e+00,1.291866752133500884e-01,1.106106070652691925e-01,4.146513538603391780e+00,2.456972880977952300e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.093552805049693141e-02,1.271448982200549915e+00,4.042040829502838162e-03,1.098856868060723614e-02,0.000000000000000000e+00,-2.171103858504449743e-02
