Temp,m31.0
176.8481,0.05219975459296762
176.8945,0.05224870653250817
176.8788,0.05223214305296539
176.7941,0.05214278466332992
176.7974,0.052146266159030015
176.8505,0.05220228658984043
176.9009,0.052255458524168956
176.9665,0.0523246664386918
176.9055,0.05226031151817512
176.8099,0.05215945364274245
176.8533,0.052205240586192005
176.9335,0.052289851481690984
176.881,0.05223446405009876
176.8105,0.05216008664196064
176.8207,0.05217084762866997
176.7429,0.052088768730043804
176.7739,0.05212147368965062
176.8874,0.052241216041759554
176.8942,0.05224839003289909
176.8326,0.05218340211316423
176.8189,0.05216894863101541
176.8509,0.052202708589319205
176.8443,0.05219574559791907
176.9281,0.05228415448872719
176.9268,0.052282782990421085
176.8664,0.052219061069122635
176.914,0.05226927900709957
176.883,0.05223657404749276
176.9234,0.05227919599485132
176.8343,0.052185195610949114
176.8869,0.05224068854241103
176.8666,0.05221927206886203
176.8004,0.052149431155120975
176.889,0.05224290403967473
177.0114,0.05237203588018686
176.8458,0.05219732809596455
176.9231,0.052278879495242236
176.9848,0.052343972914846805
177.0193,0.05238037036989309
177.032,0.052393768853344964
176.9611,0.052318969445728
176.8494,0.052201126091273725
176.9185,0.05227402650123604
176.8734,0.052226446060001604
176.9646,0.052322661941167505
176.9394,0.05229607597400326
176.8496,0.052201337091013135
176.9133,0.052268540508011684
176.7969,0.0521457386596815
176.792,0.05214056916606623
176.7845,0.0521326566758388
176.8007,0.05214974765473009
176.9141,0.052269384506969274
176.8142,0.05216399013713952
176.7997,0.052148692656033085
176.7839,0.05213202367662056
176.8388,0.05218994310508558
176.9101,0.05226516451218129
177.0272,0.05238870485959936
177.0201,0.052381214368850716
176.969,0.05232730393543427
177.0026,0.0523627518916533
176.9059,0.05226073351765393
176.8848,0.052238473045147345
176.8855,0.052239211544235234
176.9602,0.05231801994690071
177.023,0.052384273865071974
176.9497,0.05230694246058229
176.8147,0.052164517636488
176.8542,0.052206190085019304
176.9009,0.052255458524168956
176.9337,0.05229006248143036
176.8691,0.05222190956560452
176.9353,0.05229175047934557
176.9734,0.052331945929701064
176.9555,0.05231306145302486
176.8202,0.05217032012932149
176.9251,0.0522809894926362
176.8746,0.05222771205843797
177.0054,0.052365705888004876
177.0023,0.05236243539204419
177.0163,0.05237720537380214
177.1247,0.05249058867240741
177.248,0.05261377863965718
177.2921,0.052657839284877925
177.5623,0.05292779815877
177.7207,0.0529986589952533
177.9972,0.05323379823646482
178.29,0.05354615861543905
178.6543,0.05377761266841594
179.0592,0.0545166044259267
179.3064,0.05477756647063057
179.7101,0.054952422226485685
180.1774,0.05614074247864747
180.5681,0.05661360866989152
180.8962,0.05511314649278458
181.384,0.056364279671879056
181.8506,0.05554877522559894
182.297,0.05583004068962255
182.8438,0.05753637994738942
183.2631,0.05669658829072272
183.6243,0.058382199323931634
184.0933,0.0590725225344426
184.5898,0.05789686298405697
185.0357,0.05886000246269457
185.4777,0.05679151378340845
185.9069,0.057116321316743095
186.4914,0.05806097280907897
187.0203,0.056774218501281296
187.6229,0.0570818217925366
188.1595,0.05698270508520811
188.6697,0.05653292972142557
189.3571,0.057599584827829516
189.9038,0.057334468068866024
190.5653,0.05792044156613722
191.2235,0.057727526184289175
191.9041,0.05814429618946437
192.46,0.05846435722423232
193.0445,0.0577947124669951
193.7611,0.05717465424783466
194.4817,0.05805010775244224
195.1538,0.05773521895726598
195.7753,0.057787425394166356
196.417,0.05795538075690632
197.0638,0.05923226767233914
197.6513,0.05877873979610451
198.3369,0.06099895278398329
199.1706,0.05837845182428795
199.7659,0.06189077159430548
