Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
1.768480999999999881e+02,1.264319158704200197e+00,0.000000000000000000e+00,1.831303723044977461e-02,0.000000000000000000e+00,3.785012966468032758e+00,-1.414263857410738290e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.885487641657663360e-01,3.977564096406482896e-03,1.100688683800546061e-02,-8.673617379884035472e-19,-2.169253981674808263e-02
1.768944999999999936e+02,1.264354332407295223e+00,0.000000000000000000e+00,1.838642950372280926e-02,-1.387778780781445676e-17,3.784570075274528378e+00,-1.402538012311063953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.879032897763339260e-01,4.068497847642654763e-03,1.098105211146208071e-02,-8.673617379884035472e-19,-2.171862926504453117e-02
1.768788000000000125e+02,1.264342430960343044e+00,0.000000000000000000e+00,1.836159634229213300e-02,0.000000000000000000e+00,3.784719932855089120e+00,-1.406505593519354058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.881216938262074256e-01,4.037729315435622385e-03,1.098979360298643973e-02,0.000000000000000000e+00,-2.170980158534077317e-02
1.767940999999999860e+02,1.264278223791115652e+00,0.000000000000000000e+00,1.822762380896823797e-02,0.000000000000000000e+00,3.785528400184611897e+00,-1.427910315069876868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.892999628086386554e-01,3.871736023847230368e-03,1.103695311458611009e-02,0.000000000000000000e+00,-2.166217709674789910e-02
1.767974000000000103e+02,1.264280725369137715e+00,0.000000000000000000e+00,1.823284351805856685e-02,0.000000000000000000e+00,3.785496901457487073e+00,-1.427076364879580894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.892540562249076075e-01,3.878203294948121688e-03,1.103511573101727088e-02,8.673617379884035472e-19,-2.166403259630348549e-02
1.768505000000000109e+02,1.264320978033670828e+00,0.000000000000000000e+00,1.831683338251555160e-02,0.000000000000000000e+00,3.784990058302852400e+00,-1.413657348181437401e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.885153775594161196e-01,3.982267566298082484e-03,1.100555055904630861e-02,-8.673617379884035472e-19,-2.169388927097031308e-02
1.769009000000000071e+02,1.264359183952549648e+00,0.000000000000000000e+00,1.839655257589827009e-02,0.000000000000000000e+00,3.784508986834044908e+00,-1.400920654366268336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.878142588260680146e-01,4.081040434020029306e-03,1.097748870090436459e-02,0.000000000000000000e+00,-2.172222780963715266e-02
1.769664999999999964e+02,1.264408912291407949e+00,0.000000000000000000e+00,1.850031406569842274e-02,0.000000000000000000e+00,3.783882830319091450e+00,-1.384342735432247395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.869016915858392025e-01,4.209601944388345618e-03,1.094096374268787968e-02,0.000000000000000000e+00,-2.175911289171142751e-02
1.769054999999999893e+02,1.264362671000701210e+00,0.000000000000000000e+00,1.840382853402461327e-02,0.000000000000000000e+00,3.784465079517447261e+00,-1.399758178343498416e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.877502678305626560e-01,4.090055417978789160e-03,1.097492749956602461e-02,0.000000000000000000e+00,-2.172481426356308309e-02
1.768098999999999990e+02,1.264290201043462680e+00,0.000000000000000000e+00,1.825261514340160984e-02,0.000000000000000000e+00,3.785377588097167845e+00,-1.423917462643670695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.890801676501676187e-01,3.902700533966418223e-03,1.102815594477176385e-02,0.000000000000000000e+00,-2.167106100371092581e-02
