Temp,Acetaldehyde Concentration Relative to CO,(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO,CO Concentration Relative to CO,CO2 Concentration Relative to CO,Ethylene (Ethene) Concentration Relative to CO,Ethanol Concentration Relative to CO,Crotyl Alcohol Concentration Relative to CO,H2 Concentration Relative to CO,H2O Concentration Relative to CO
176.8481,0.912316998582046,0.18974905238224968,3.9281943710792735,1.2641573718182229,0.27148182331670473,0.11168558287698176,0.03284355906792498,0.7062010912926934,0.23403035177349343
176.8945,0.9232303290960971,0.19000174993493738,3.9278038915247375,1.2632390415693624,0.27145461193436626,0.1117903194977413,0.03275371436140353,0.7062207379992543,0.23419884851983794
176.8788,0.919537672004062,0.18991624666818743,3.927936014994699,1.2635497696923614,0.27146381923399376,0.11175488059804473,0.03278411440218773,0.7062140902989741,0.23414183561213098
176.7941,0.899616139794146,0.18945496471317347,3.9286488084918814,1.2652261182285316,0.2715134917358052,0.11156369112006335,0.03294811971775597,0.7061782265910923,0.23383425642214412
176.7974,0.9003923033867469,0.18947293673739493,3.928621037316666,1.2651608059479018,0.27151155644352676,0.11157114006076393,0.03294172990026627,0.7061796238784125,0.23384624002694898
176.8505,0.9128814811948476,0.18976212294531974,3.9281741738609366,1.2641098719777637,0.2714804158314117,0.1116910002884004,0.032838911927932465,0.7062021075016535,0.23403906712244235
176.9009,0.9247356160635549,0.1900366047697909,3.9277500322758354,1.263112375328141,0.27145085864025054,0.11180476592819094,0.03274132198809022,0.7062234478898144,0.23422208945036826
176.9665,0.9401648074799619,0.19039386682703885,3.9271979749745958,1.261814046355619,0.2714123873755654,0.11195284184029926,0.032614300161628904,0.7062512242680558,0.23446030898830356
176.9055,0.9258175410714122,0.19006165668234173,3.9277113209406878,1.2630213339672611,0.27144816096010416,0.11181514930007656,0.03273241496977134,0.7062253956236545,0.23423879386918678
176.8099,0.9033323169950539,0.18954101258671804,3.928515843471155,1.2649134109455138,0.27150422579095734,0.1115993557452358,0.03291752604613875,0.7061849166334127,0.23389163246939076
