0,6133.27,14.0,Ethane
1,6136.42,14.0,Ethane
2,6139.52,14.0,Ethane
3,6142.59,14.0,Ethane
4,6145.69,14.0,Ethane
5,6148.78,14.0,Ethane
6,6151.89,14.0,Ethane
7,6154.98,14.0,Ethane
8,6158.09,14.0,Ethane
9,6161.19,14.0,Ethane
10,6164.28,14.0,Ethane
11,6167.37,14.0,Ethane
12,6170.48,14.0,Ethane
13,6173.58,14.0,Ethane
14,6176.69,14.0,Ethane
15,6179.78,14.0,Ethane
16,6182.87,14.0,Ethane
17,6186.03,14.0,Ethane
18,6189.2,14.0,Ethane
19,6192.3,14.0,Ethane
20,6195.39,14.0,Ethane
21,6198.5,14.0,Ethane
