Acetylene,Ethylene,Ethane
0.11504260565168009,0.01701030539813968,0.01177406163100432
0.0,0.0,0.0
0.0,0.0,0.04128249824978693
0.0,0.0,0.0
0.0,0.022292434088081747,0.009380165282791824
1.4010635415967136,0.361787840570725,0.0918474517273366
0.03433733545594808,1.6673377546851764,0.5618328164172186
0.04160582252326556,0.037122502430461245,0.5374053026599481
0.0,0.021153709692680864,0.8989325062675497
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
