Exp. #2,,,,,,,,,,,,,,
Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
300.3965,1.361715,0.282666,0.189934,0.198244,4.631294,0.697717,0.048187,0.062731,0.109273,1.778858,0.025899,0.002798,0.027195,0.021266
301.4013,1.314716,0.249597,0.217846,0.211516,4.693194,0.67297,0.079651,0.062475,0.073703,1.752643,0.059632,0.01968,-0.011862,0.009691
302.2625,1.331012,0.271373,0.195295,0.201298,4.672803,0.684361,0.045584,0.060211,0.120084,1.742053,0.01792,0.006528,0.025766,0.019204
303.1762,1.320415,0.253498,0.219777,0.212975,4.689217,0.660575,0.084071,0.05824,0.083113,1.752277,0.060945,0.023096,-0.013171,0.009197
304.1567,1.366459,0.258064,0.195967,0.206715,4.638986,0.669645,0.050746,0.062925,0.114351,1.713253,0.022459,0.013003,0.018557,0.022655
304.8878,1.337911,0.25003,0.217603,0.192838,4.671385,0.67233,0.076372,0.056471,0.083506,1.741703,0.053526,0.013449,-0.005037,0.020512
305.83,1.345421,0.258787,0.198713,0.20145,4.671901,0.660348,0.056473,0.068806,0.111963,1.735348,0.024808,0.016598,0.021396,0.008021
306.8916,1.328109,0.278019,0.223193,0.184383,4.661648,0.669981,0.080075,0.054271,0.080608,1.760039,0.047342,0.005649,0.002422,0.025577
307.7955,1.287435,0.2606,0.20461,0.215574,4.67051,0.666086,0.059809,0.072757,0.112757,1.729282,0.025917,0.025979,0.018266,0.002641
308.5778,1.298917,0.275055,0.219418,0.181959,4.68537,0.677174,0.073568,0.049192,0.076278,1.792846,0.048213,0.003374,-0.003379,0.022006
309.4677,1.324916,0.245087,0.201041,0.210131,4.628012,0.64259,0.05496,0.073564,0.112726,1.750408,0.031122,0.029275,0.012567,-0.000718
310.3706,1.365205,0.278653,0.208447,0.172778,4.667509,0.692089,0.072526,0.048146,0.09561,1.734492,0.041091,0.008339,0.004439,0.024127
311.3269,1.371641,0.270045,0.219482,0.205785,4.640095,0.645521,0.065428,0.079701,0.103522,1.725136,0.035525,0.022133,0.007194,0.004826
312.341,1.394783,0.263082,0.210301,0.179786,4.670485,0.674838,0.055763,0.052697,0.105422,1.773723,0.045726,0.006219,0.013806,0.020556
313.3751,1.329307,0.252537,0.215928,0.214576,4.626068,0.613473,0.069636,0.077625,0.088838,1.72625,0.039833,0.021625,0.003189,0.003759
314.2318,1.363614,0.26828,0.194815,0.186294,4.638349,0.650694,0.054068,0.049903,0.101296,1.747068,0.032367,0.003093,0.021616,0.016924
315.2427,1.25646,0.24285,0.216061,0.209752,4.625616,0.638264,0.073602,0.080316,0.087072,1.705663,0.0451,0.021362,-0.001004,0.001086
316.0945,1.279562,0.276016,0.188133,0.192274,4.664509,0.630036,0.049874,0.053778,0.104277,1.741808,0.027407,0.013928,0.022452,0.009578
316.9155,1.324863,0.257954,0.225019,0.194863,4.59469,0.61654,0.072116,0.068361,0.09744,1.70766,0.047539,0.015492,-0.00504,0.013927
317.8137,1.355432,0.27019,0.191033,0.199941,4.643413,0.600462,0.049936,0.055977,0.113024,1.716148,0.027487,0.011526,0.02119,0.012544
318.7274,1.357789,0.246157,0.221105,0.19537,4.666777,0.618825,0.074041,0.063441,0.083559,1.726722,0.053652,0.004728,-0.009706,0.023515
319.6357,1.362923,0.269179,0.183068,0.202419,4.661799,0.610845,0.044973,0.069257,0.115417,1.737803,0.028554,0.015595,0.026574,0.008188
320.5994,1.371051,0.277193,0.21404,0.200556,4.649111,0.626053,0.081837,0.057831,0.083522,1.718673,0.055097,0.001783,-0.005987,0.020824
321.5463,1.315017,0.257211,0.178678,0.215283,4.658851,0.580179,0.052838,0.074504,0.113945,1.697868,0.021197,0.021052,0.025923,0.001552
322.4296,1.229435,0.27268,0.215819,0.187576,4.645752,0.603817,0.077868,0.055277,0.094012,1.732795,0.046441,-0.000351,0.000555,0.023269
323.2877,1.349497,0.242385,0.196513,0.197482,4.667825,0.58349,0.063527,0.064639,0.105929,1.693698,0.030178,0.029362,0.017064,-0.004164
324.243,1.339635,0.275515,0.221466,0.186731,4.646899,0.61274,0.066208,0.052451,0.099855,1.716158,0.038981,-0.002959,0.001466,0.032678
325.1588,1.249998,0.244724,0.190351,0.204492,4.676643,0.603147,0.060883,0.078588,0.092923,1.675125,0.041436,0.03312,0.010375,-0.000482
325.9729,1.362754,0.270476,0.213145,0.184886,4.667463,0.607942,0.06161,0.047804,0.101436,1.713027,0.032937,-0.010553,0.004835,0.0377
