Time,m12.0,m13.0,m14.0,m15.0,m16.0,m17.0,m21.0,m22.0,m24.0,m25.0,m26.0,m27.0,m28.0,m29.0,m30.0
3702.12,1.1521592050803492e-13,6.034120121485126e-15,-3.0280373757419586e-14,1.1869262161653652e-13,1.559689383193248e-13,9.871607795885725e-13,1.5248201136316073e-13,-3.0700123230345965e-14,-2.304942859600177e-15,3.0344420176313e-14,4.48215429295593e-14,1.921621040752255e-13,6.627616598038995e-12,1.776615105017206e-13,6.078594241483241e-14
3707.59,4.281303768449435e-13,2.2290836865266004e-13,-2.9447034780129926e-14,-1.2041547333387106e-15,6.88989928246901e-14,-3.0545816594086934e-13,4.2058657476912974e-14,6.927029000317246e-14,-3.271929356556708e-14,-6.133139963526232e-14,8.210974918238144e-15,-1.4170834268595398e-13,5.009490644856532e-13,-1.0571241374859575e-13,-9.128019941809995e-15
3713.06,-3.6895516681814786e-13,-5.021738281616558e-14,7.138630419716133e-14,-8.110093108321573e-14,-2.1817095266994132e-13,7.019228885296835e-13,1.6353035906655222e-15,-3.075929676331028e-14,5.686635572846551e-14,1.6992780553162232e-14,-7.83995930930822e-14,-2.5578789447131145e-14,-1.6257184690676509e-12,9.13662001088454e-16,-4.904198229845273e-14
3718.52,-1.4604603855498315e-13,-1.7333741993130002e-13,-2.7781880297166476e-14,-2.0997896141775583e-14,-5.26453628981428e-15,-1.2907095507008227e-12,-1.7878727633966498e-13,-1.0788829440639476e-14,-2.3547237480781234e-14,1.5320024397549167e-14,2.5001924029074032e-14,-1.944216043726621e-14,-4.7521544349179685e-12,-6.245409419758079e-14,1.0438980548803399e-15
3723.98,-3.3313691029181527e-13,1.3542542953564834e-14,-2.269500647914991e-13,-1.0089486120033605e-13,-9.235811990968233e-14,-7.833419899313117e-13,-1.0920985626999634e-13,1.918163788203068e-14,-4.396083069002823e-14,-2.6352731758063728e-14,-1.1159655884877114e-13,-1.933055314274001e-13,-7.878590400768286e-12,-1.858218503962518e-13,-3.8870221591786406e-14
3729.44,-3.0227782028650894e-14,-2.995774941615702e-13,-1.2611824928583018e-13,8.920817374110375e-14,-2.794517035295552e-13,-3.7597442916180556e-13,5.036756379967212e-14,-4.0847894795298576e-14,-1.437442389927524e-14,-8.025487913676879e-15,-7.819504172661603e-14,-2.3716890241753516e-13,-1.0005026366618607e-11,-9.189606594922056e-15,-8.784341238453652e-15
3734.98,-3.7276029175547295e-14,-2.327432461062314e-13,3.747257539928173e-13,-1.0068728164798444e-13,3.364381785248544e-14,-1.868498918783965e-12,5.993879222201056e-14,-3.087786018584909e-14,-3.4794077082283835e-14,-2.972275331699059e-14,-9.489020567226698e-14,-1.710888795760225e-13,-1.5133314874093092e-11,-2.3260670720675885e-13,-2.8697202564925186e-14
3740.44,-3.4436690091238133e-13,-9.586328322136652e-14,-2.24442430501512e-13,9.415753293455702e-15,-3.534497657673874e-13,-1.861131358014465e-12,4.951621229167954e-14,2.9092607136821547e-14,-2.5207670291531162e-14,1.8604490527396332e-14,-2.71488688550112e-13,-3.049522505661574e-13,-1.7259750839943413e-11,-4.2597446340542936e-13,-1.7861132221159207e-13
3745.91,-7.914524445754752e-13,-5.898903469019204e-14,-1.2360909152422398e-13,3.951897694357882e-14,1.5948028873797778e-13,-2.5537503035439167e-12,-1.090714159456823e-14,2.9063020370339187e-14,-4.562202099749831e-14,-2.30713292841786e-14,-1.5809925656143156e-13,-3.5882269732733564e-13,-2.438641837349675e-11,-3.793483876557445e-13,1.4747154317650641e-15
3751.34,-3.485593005335342e-13,-1.3209192874425445e-13,-4.2278184643341874e-13,-1.4037855424103278e-13,-2.27684209257608e-13,-2.246423223877533e-12,1.8672600342850053e-14,-2.0966350039532583e-14,-3.603334171658438e-14,-4.4734894471903856e-14,-3.346614840388495e-13,-2.5266484100433756e-13,-2.7512159636237965e-11,-3.0269763969947745e-13,-8.439876084974844e-15
3756.8,-1.1756501722703684e-12,-3.052119658593897e-13,-4.219500309277482e-13,-3.0275519299594254e-14,-2.1477779287747446e-13,-2.8390556631080365e-12,1.1825002041251917e-13,2.900411728313789e-14,-4.644693492583122e-14,-8.640765062751675e-14,-3.6125996691669453e-13,-3.965282119944718e-13,-2.7638595602088293e-11,-3.7606539589814766e-13,-5.835399573164175e-14
3762.25,-4.427463720809445e-13,-1.4832628862083328e-13,-1.2111973889370163e-13,-1.6017267306683816e-13,-7.018950146225855e-13,-3.031701596039564e-12,2.7828214438104442e-14,1.8974638694961067e-14,-6.685977063835807e-14,-1.280773431271668e-13,-2.37846364661062e-13,-5.003845072135615e-13,-3.0764800000235576e-11,-3.6942698404517137e-13,-8.826827266833315e-14
3767.73,-2.298265876702935e-13,-1.414577544433497e-13,-1.0202848764447878e-12,-2.1006926070803044e-13,-1.8894132199198048e-13,-3.824307047867977e-12,-7.259591340405911e-14,-3.1055002160673725e-14,-7.274878841045704e-15,-5.975622659470484e-14,-4.444690178058586e-13,-3.542620297457845e-13,-3.389169910149191e-11,-4.828070763471335e-13,-1.2818207773495107e-13
3773.17,-2.7692811555461304e-13,-2.1456636285110332e-13,-2.194561078823621e-13,-2.7996660318395845e-13,-4.760821818623249e-13,-3.716966474500572e-12,-1.5301694542255853e-13,1.891557334030204e-14,-3.7686957056851754e-14,-1.0142285543839245e-13,-4.310433304167519e-13,-5.281112491938307e-13,-3.701767193193621e-11,-5.361624964425113e-13,-9.809651196166714e-14
3778.77,-8.339443942590573e-13,-4.27766400917909e-13,-4.186029637739821e-13,-9.986092632094329e-14,-6.284483172885995e-14,-4.3094100019164526e-12,-3.3450360735718095e-14,-2.1114716585163925e-14,-3.8111155220182137e-14,-3.31385027774822e-14,-4.578110051632588e-13,-5.42073680978584e-13,-3.8147349845628815e-11,-5.296166053642246e-13,1.1991570452007847e-14
3784.36,-4.709660010372438e-13,-1.9096072463102357e-13,-2.1775134313722449e-13,-2.197554381666123e-13,-6.496311197206282e-13,-4.301867023033386e-12,-5.388300209296232e-14,-2.114495242147762e-14,-3.8534595886791966e-14,-1.0485108646061012e-13,-3.645665947762902e-13,-4.0602903699229274e-13,-4.127679619161843e-11,-6.430645462342915e-13,-5.792050442434161e-14
3789.94,-6.779929358891737e-13,-3.2414933399044715e-13,-1.169012459720908e-13,-2.196501387209653e-13,-7.364410458376444e-13,-4.394337537851368e-12,5.5685130505710675e-14,-6.11751341686383e-14,-5.895727905668197e-14,-8.656060648777457e-14,-4.4131009925584514e-13,-4.799773172349577e-13,-4.440601096990501e-11,-6.365063190527127e-13,-1.6783273659071572e-13
3795.47,-7.050465111098128e-13,-3.5730937158141627e-13,-6.160587661650654e-13,-2.5954578281873776e-13,-8.233691625808435e-13,-4.58687552117456e-12,-3.474286711603491e-14,-1.120504547003613e-14,-2.937617474297042e-14,-1.68254808235126e-13,-3.479931780680208e-13,-5.53890218622401e-13,-4.753406790967641e-11,-6.899172516129032e-13,-1.2774575520721152e-13
3800.94,-5.621320547729054e-13,-1.7043512305024184e-13,-7.152254271877774e-13,-5.394425591686139e-13,-7.104391080754782e-13,-4.979494466704023e-12,-4.516622100228188e-14,-2.123463223651865e-14,-3.979052544893741e-14,-5.993062804670177e-14,-5.346037460793411e-13,-6.477606653835799e-13,-4.866073544322977e-11,-8.032911758632201e-13,-1.3765971756385418e-13
3806.42,-4.092122703622537e-13,-5.035665888727596e-13,-3.1439056473886223e-13,-1.7933914680980615e-13,-8.974854154448715e-13,-4.872099918532431e-12,-8.55903488444461e-14,4.873572690784645e-14,-4.020563365162479e-14,-1.7160951151423945e-13,-4.812263992241384e-13,-6.61638187915803e-13,-5.2787634544486155e-11,-6.866712681651818e-13,-1.2757352263047212e-13
3811.98,-6.26249861361667e-13,-4.167437695248013e-13,-6.135435145169699e-13,-3.492342247815263e-13,-8.843426178123592e-13,-5.364597420752494e-12,-6.602066833394101e-14,-2.129434666100901e-14,-5.062680182807433e-14,-1.0331290422947903e-13,-6.079457334367414e-13,-6.455723166163797e-13,-5.491638618736672e-11,-7.30100704880311e-13,-1.6748606937689514e-13
3817.56,-7.33276796213597e-13,-4.099323788842251e-13,-8.126934173518345e-13,-3.691289253358796e-13,-9.711525439293657e-13,-6.057067935570479e-12,6.35474642647323e-14,2.867547159183013e-14,-2.1049484997963938e-14,-1.2502242425664371e-13,-5.74689237916297e-13,-6.495205968590443e-13,-5.704560096565325e-11,-8.835424776987316e-13,-9.739830154326921e-14
3823.09,-7.503303714342375e-13,-4.1309241647519454e-13,-5.118509375448126e-13,-4.290245694336524e-13,-1.858080660672568e-12,-5.8496059188936645e-12,7.311946664298669e-14,-5.1354439709567755e-14,-8.146838068425262e-14,-1.2671662600399507e-13,-6.613723167284723e-13,-7.834334982464878e-13,-5.917365790542471e-11,-9.069534102589232e-13,-2.473113201597652e-13
3828.61,-8.373892747286184e-13,-4.2624673971247374e-13,-7.110099812094112e-13,-5.389204022401094e-13,-1.2450324155410085e-12,-6.2421573959179096e-12,-1.0730775702284275e-13,-2.1384296921813063e-14,-2.188651887382085e-14,-1.0840776409538408e-13,-6.380433104071731e-13,-5.273393238628876e-13,-6.230148327749319e-11,-9.203581747674686e-13,-1.7722449606628534e-13
3834.08,-1.1544748183917102e-12,-4.593724911813004e-13,-3.101766422321184e-13,-3.588171785899847e-13,-1.5321023610356432e-12,-6.534776341447355e-12,-4.773111090909023e-14,-6.141388368829525e-14,-4.2300869579787997e-14,-1.300835839069595e-13,-6.346538784184929e-13,-8.312097706240658e-13,-6.342815081104649e-11,-8.437320990177841e-13,-1.87138458422928e-13
3839.59,-1.0915390497598327e-12,-3.225211000648892e-13,-1.0093372093683376e-12,-5.187132001051252e-13,-1.3190777540293236e-12,-7.827341312172635e-12,7.184243938099702e-14,-2.1443686811387958e-14,-4.271825027263623e-14,-1.8177165834238556e-13,-6.713127869637179e-13,-9.85108520469422e-13,-6.655574461541188e-11,-9.471306954746841e-13,-2.6705179161947293e-13
3845.09,-1.2786086092016984e-12,-4.256639945947866e-13,-6.084992999761778e-13,-5.586094103289496e-13,-1.006076785148239e-12,-7.51991977659896e-12,3.141676362700009e-14,-1.2147343584532762e-13,-4.313487346876391e-14,-1.5345666912184912e-13,-6.37959610375465e-13,-6.090001945437321e-13,-6.968310685207434e-11,-9.605231238799375e-13,-2.369652821060421e-13
3850.61,-1.3156675124960818e-12,-3.188183178320663e-13,-9.076583436407781e-13,-7.38505243135407e-13,-1.293028540016681e-12,-7.412471253623193e-12,6.098953996117157e-14,-5.15032930575731e-14,6.446988341667699e-15,-5.5147807213237655e-14,-6.646306040541658e-13,-7.629060201601321e-13,-7.081093222414277e-11,-8.239278883884838e-13,-1.4687845801256274e-13
3856.12,-1.1227317438642038e-12,-3.8196692671565426e-13,-4.068189107769976e-13,-3.1840126465054707e-13,-1.480003933010358e-12,-8.205036224348475e-12,-1.0943690974874177e-13,-8.153309618066571e-14,-1.3397039235118074e-13,-1.1683588164866388e-13,-7.712895125993895e-13,-9.46804770005487e-13,-7.193852602850821e-11,-9.573264848453826e-13,-8.679179120910745e-14
3861.59,-1.3898172875272964e-12,-4.850926781844804e-13,-1.2059855717997045e-12,-3.7829804100042377e-13,-1.6670738785049911e-12,-7.797655169877939e-12,-3.986026363498908e-14,3.8437317052852225e-14,-8.438474305714799e-14,-1.9851170146023945e-13,-6.579000806107098e-13,-9.50675216766666e-13,-7.406519356206152e-11,-8.307004090956989e-13,-2.1670575356575e-13
3867.05,-1.3469081592641314e-12,-5.782127152996152e-13,-1.005153756294034e-12,-5.081950060589834e-13,-1.4541674621248609e-12,-7.39028760910842e-12,-5.0282843565320104e-14,4.8407784375522467e-14,-4.4798336266394837e-14,-1.6018445761585228e-13,-6.744985634885547e-13,-8.845385877568002e-13,-7.619162952791184e-11,-9.940681652943698e-13,-1.5661987321241677e-13
3872.52,-1.5739937029272217e-12,-3.9133846676844073e-13,-7.04320417316746e-13,-6.480917824088598e-13,-1.1412374076194924e-12,-8.382906554637886e-12,-1.3070619745156739e-13,-7.162180239095938e-14,-6.521268697236198e-14,-2.0186027742742761e-13,-8.111091314998747e-13,-9.984090345179786e-13,-7.731829706146515e-11,-1.1574420895446858e-12,-2.765338355690596e-13
3878.02,-1.5110632623690883e-12,-4.544813612983383e-13,-1.0034825079245845e-12,-3.279879926326841e-13,-1.4282364387384109e-12,-8.975485019064202e-12,-5.1131873205564015e-14,-5.165155142489956e-14,-4.562931016848975e-14,-1.9354528820689109e-13,-8.077559549116235e-13,-9.423007085922899e-13,-7.944565929812755e-11,-8.208345179499385e-13,-1.664473260556287e-13
3883.48,-1.188154134105922e-12,-3.176013984134734e-13,-1.1026506924189155e-12,-5.678849576912447e-13,-1.5153300223582822e-12,-8.568117458294696e-12,-2.115544531358958e-13,-3.168108410222916e-14,-8.604290337773706e-14,-2.4521804436250414e-13,-9.043544377894672e-13,-8.561640795824245e-13,-7.957209526397783e-11,-8.942022741486095e-13,-1.963614457022961e-13
3888.97,-1.2852290216215302e-12,-2.307385785896798e-13,-1.1018143064983812e-12,-5.477813566237524e-13,-1.3023526916024357e-12,-8.560709416422065e-12,-1.979354933975224e-15,-1.7107790470163292e-15,-6.645876907714468e-14,-1.7689999148600462e-13,-8.409891760677399e-13,-9.600486778856912e-13,-8.16992259329372e-11,-1.2075885345022168e-12,-1.9627509347888978e-13
3894.47,-1.782298581063396e-12,-4.238814731195778e-13,-9.009763971062246e-13,-5.47677566847577e-13,-1.5893517227213542e-12,-8.153287880848385e-12,2.759496931202735e-14,-6.174052808095617e-14,-8.687539227327227e-14,-2.0858500226546833e-13,-8.576359994794874e-13,-9.439403519600024e-13,-8.582658816959966e-11,-1.1909809629074705e-12,-2.4618858396545904e-13
3899.98,-1.7493628124315174e-12,-4.370300820031666e-13,-8.001369642424407e-13,-5.37573588362718e-13,-1.4763271157150297e-12,-8.445852851573668e-12,7.168519602115596e-15,-3.177033120404903e-14,-5.729277296612043e-14,-2.402730767008949e-13,-7.842949080247123e-13,-1.127839101805358e-12,-8.795418197396505e-11,-1.1843795593643695e-12,-2.1610191716200382e-13
3905.45,-1.886448356094611e-12,-3.0015583347199213e-13,-1.0993036252651526e-12,-5.474703647125939e-13,-1.1633970612096645e-12,-8.738471797103127e-12,-3.3254834284131855e-14,8.200082029468843e-15,-5.770712367208766e-14,-1.219488965124697e-13,-8.10905476036032e-13,-9.617095485665369e-13,-8.908084950751835e-11,-1.1277534836146861e-12,-1.6601587951864633e-13
3910.92,-1.903533899757703e-12,-2.732815849408178e-13,-8.984702862878598e-13,-5.473671410624697e-13,-1.6504670067042959e-12,-9.031090742632572e-12,-7.367818817038012e-14,-3.1829504737013347e-14,-7.812147437805481e-14,-2.1362471632404542e-13,-8.175160440473527e-13,-1.1355799953277154e-12,-8.720751704107172e-11,-1.1311274078650029e-12,-3.0592984187528864e-13
3916.41,-1.880608787273311e-12,-4.864187651170249e-13,-8.976339003673222e-13,-8.472635399949785e-13,-1.937489675948451e-12,-9.023682700759941e-12,-2.4103089968460462e-14,-2.1859199681800837e-14,-8.85373400774625e-14,-2.0530666344754605e-13,-8.641507823256252e-13,-1.0394645936309822e-12,-9.133464771003109e-11,-1.1745136682186099e-12,-2.658434896518825e-13
3921.89,-1.92768900286266e-12,-4.395502309395415e-13,-6.967990379184103e-13,-7.171601276361711e-13,-1.424535983317846e-12,-8.516288152588356e-12,7.547278218937594e-14,-7.188884053743563e-14,-7.895244828014972e-14,-2.1698554691508456e-13,-8.20773435470421e-13,-1.0733421161632048e-12,-9.046154681128744e-11,-1.3278937605205718e-12,-2.157572947185006e-13
3927.36,-1.9647745465257515e-12,-5.62675982408368e-13,-6.959656989411174e-13,-7.37056903986048e-13,-1.7116059288124773e-12,-9.3089070981178e-12,-4.495057169687117e-14,-6.191842730391743e-14,-7.936679898611695e-14,-1.5866136672665991e-13,-9.073840034817417e-13,-1.177212562924383e-12,-9.458821434484074e-11,-1.1612676847708874e-12,-3.156712570751431e-13
3932.86,-2.041844105967618e-12,-4.858188769382649e-13,-1.0951277895489606e-12,-5.569531142098713e-13,-1.4986049599313975e-12,-9.601485562544127e-12,1.7462375254913281e-13,3.805182366214246e-14,-8.97834221822452e-14,-1.9034637750612322e-13,-1.0440308268934904e-12,-1.1911042369986947e-12,-9.671557658150315e-11,-1.184660113176141e-12,-2.4558474756171244e-13
3938.34,-2.0989243215569663e-12,-4.389503427607815e-13,-7.942929271000439e-13,-6.468497018510634e-13,-1.985651267300789e-12,-9.794091014372537e-12,-5.800375293031206e-15,-4.1977817193492405e-14,-9.019853038493258e-14,-2.320252609736614e-13,-1.0206534800382861e-12,-1.1349817595309175e-12,-9.784247568275949e-11,-1.3880402054781037e-12,-2.754985526283306e-13
3943.84,-2.0559938809988324e-12,-5.820932372906803e-13,-1.393455017707887e-12,-6.96745912074888e-13,-1.4726502984197045e-12,-1.0086669478798864e-11,-1.6226051047028462e-14,-3.200756622743274e-14,-7.061515358106034e-14,-1.5371027175312497e-13,-1.0073003034500348e-12,-1.3588734336052292e-12,-9.99698379194219e-11,-1.3214326338833566e-12,-1.5541204311489958e-13
3949.33,-2.213068768514441e-12,-4.3523041746688656e-13,-1.0926186317873512e-12,-7.56642311007397e-13,-1.8596729676638644e-12,-1.107926143692623e-11,-6.650952845107831e-15,-9.203726117221973e-14,-7.103101928046787e-14,-2.2539221887662566e-13,-1.0239350417283063e-12,-1.1727580319084962e-12,-1.0009696858838128e-10,-1.3948188942369649e-12,-2.9532569089149347e-13
3954.84,-2.0701329998825645e-12,-3.6837902635047487e-13,-6.917791989235723e-13,-7.465383325225372e-13,-1.6466483606575383e-12,-9.771826407651514e-12,-4.707740255502071e-14,-9.206706429531227e-14,-3.144839997331587e-14,-1.7708029331205215e-13,-1.1505939502735311e-12,-1.0766567817538515e-12,-1.0322456239274672e-10,-1.4082174906938651e-12,-2.4523902408803834e-13
3960.36,-2.2571919031769454e-12,-5.715333495877547e-13,-9.909382425881693e-13,-6.36434165328994e-13,-1.8336001155259788e-12,-1.076437788467575e-11,1.2249537377914896e-13,-4.209692150755766e-14,-9.18665381628844e-14,-2.5877143140344073e-13,-9.972649439522307e-13,-1.2205626073702504e-12,-1.0135238776481521e-10,-1.2716222552024106e-12,-2.9515219999455877e-13
3965.86,-2.2342614626188117e-12,-6.146762441176519e-13,-1.090100333196011e-12,-5.263303755528184e-13,-2.020599146644899e-12,-1.2156956349102065e-11,-8.793030197484664e-14,-7.212667054149742e-14,-1.0228316135901264e-13,-2.2045644218290413e-13,-1.0639117673639794e-12,-1.2544542814445615e-12,-1.0547975000147756e-10,-1.435014683607663e-12,-2.6506569048112796e-13
3971.31,-2.1313576624293873e-12,-5.877905668790968e-13,-6.892700411619661e-13,-5.462275293200622e-13,-1.6077163683900052e-12,-1.0349602282033613e-11,-5.835210794926188e-14,-1.0215614912967457e-13,-4.2695997071539024e-14,-2.621261346825542e-13,-1.1604981651083472e-12,-1.3183105766636523e-12,-1.0460595439962485e-10,-1.3083762717546873e-12,-3.149799674178193e-13
3976.83,-2.478416565723769e-12,-5.00944890116376e-13,-7.884290848265599e-13,-5.661233621265194e-13,-1.3946681232584458e-12,-1.084215375905785e-11,-4.877933161509072e-14,-7.218600634191988e-14,-6.311413526110732e-14,-3.33817272773943e-13,-1.0771691587870478e-12,-1.2422164022800517e-12,-1.0873377977169327e-10,-1.441781036263233e-12,-2.748931433243399e-13
3982.36,-2.035470140944409e-12,-5.741049277073466e-13,-1.1875866050195362e-12,-7.66019006224292e-13,-2.1815962400016496e-12,-1.0534691742381043e-11,-5.920732923683664e-14,-8.221591764331786e-14,-7.353303094739601e-14,-2.2551147452129462e-13,-1.0638522375992231e-12,-1.2961293036674955e-12,-1.0886183671146474e-10,-1.3051919688234245e-12,-3.4480616194083583e-13
3987.86,-2.3225397003862753e-12,-6.27247822237244e-13,-7.867486956273796e-13,-7.959152164481155e-13,-1.868595271120565e-12,-1.1127270206807372e-11,-4.9633004990832774e-14,-4.224566667725772e-14,-6.394965414352393e-14,-2.0719648530075794e-13,-1.2504990610109717e-12,-1.2600209777418063e-12,-1.0898919894812715e-10,-1.4385843972286782e-12,-2.747196524274052e-13
3993.31,-2.3996359001968513e-12,-5.703621449986875e-13,-8.85918403593333e-13,-7.158123702153601e-13,-1.755712492865676e-12,-1.1119916139738903e-11,-1.900548109652475e-13,-7.227514526543446e-14,-9.436248985605054e-14,-2.5886617780040775e-13,-1.0870854587553398e-12,-1.263877272960896e-12,-1.1211540334627444e-10,-1.5119459853757024e-12,-3.3463392936409667e-13
3998.81,-2.4967054596387172e-12,-5.335050395285859e-13,-9.850804942011714e-13,-7.057085804391845e-13,-1.542711523984593e-12,-1.1112494604165229e-11,1.7951951328075565e-13,-9.230489429937447e-14,-6.477911305217855e-14,-2.4055118857987146e-13,-1.1737322821670884e-12,-1.397768947035208e-12,-1.1324276558293685e-10,-1.4853384137809567e-12,-2.945474198506661e-13
4004.34,-2.493759034859356e-12,-6.066650771195565e-13,-1.5842380143941477e-12,-8.256042245369574e-13,-1.7296396407277937e-12,-1.1305032587488421e-11,-1.1090848434098988e-13,-1.0233480560077245e-13,-9.519800873846715e-14,-2.922453903272228e-13,-1.100415360979264e-12,-1.2816818484226515e-12,-1.1237082252270827e-10,-1.4687493463411477e-12,-2.34460438467162e-13
4009.83,-2.430833922374964e-12,-5.898022572957632e-13,-1.483401628473615e-12,-6.855006234694657e-13,-2.3166623099719503e-12,-1.1797624545615789e-11,8.866661386092974e-14,-9.236450054555954e-14,-3.5613874437874533e-14,-2.6392733745072393e-13,-1.2470500992575368e-12,-1.3455664467259184e-12,-1.1549795319166764e-10,-1.5921356066947552e-12,-4.143740862437557e-13
4015.34,-2.4678981537430873e-12,-6.029508661793519e-13,-1.0825621956098328e-12,-7.053966449846063e-13,-1.9036377029656275e-12,-1.0990189516341071e-11,2.8240164151017345e-14,2.7605696331347417e-14,-1.1603125513072283e-13,-2.6561541188615e-13,-1.1737090078027605e-12,-1.4094651965712739e-12,-1.1562554699603309e-10,-1.4955342031516553e-12,-2.9428741944030067e-13
4020.87,-2.5049517289637266e-12,-6.061109037703214e-13,-8.817197158028092e-13,-8.752922890823793e-13,-2.4905658197088313e-12,-1.1282727499664268e-11,-3.2187833470728567e-14,-1.2424214970050237e-14,-1.1645015081701136e-13,-2.2730961363350113e-13,-1.0903920866149359e-12,-1.5133780979587176e-12,-1.1675360393580455e-10,-1.4989451357118466e-12,-3.0420043805679646e-13
4026.34,-2.4720372726268177e-12,-6.492366552391474e-13,-1.2808863768255163e-12,-7.151890654322549e-13,-2.3776357652034596e-12,-1.1875346445193715e-11,7.738881264302395e-14,-1.0245380173653242e-13,-9.686450152297868e-14,-2.889854334450768e-13,-1.2670026546262568e-12,-1.4172485447198967e-12,-1.198802714693579e-10,-1.4523190599621633e-12,-2.3411440041343906e-13
4031.83,-2.559112160142426e-12,-4.623738354153546e-13,-1.1800499909049803e-12,-6.250854643647639e-13,-1.9646584344476197e-12,-1.2467938403321087e-11,-3.3036089155056525e-14,-8.248349668131975e-14,-3.728036722238606e-14,-2.2066738056857767e-13,-1.2036373929045291e-12,-1.341133143023163e-12,-1.2100740213831728e-10,-1.47570532031577e-12,-3.140280481900328e-13
4037.31,-2.556192375731775e-12,-4.55505301237871e-13,-1.0792151284560668e-12,-9.14982052005956e-13,-2.2517047418170145e-12,-1.2360543855149495e-11,2.3653978300278016e-13,-1.2251313753695438e-13,-5.769547542507335e-14,-2.723462640361156e-13,-1.1702600460493251e-12,-1.3250106655553865e-12,-1.2113430123957363e-10,-1.6990854126177322e-12,-2.43941853256651e-13
4042.81,-2.4832619351736413e-12,-8.186481957677685e-13,-1.27837721906391e-12,-8.848782622297801e-13,-1.9387037729359267e-12,-1.1753122319575818e-11,2.611410724878376e-14,-6.254288657089432e-14,-9.811209862120167e-14,-2.840312748155794e-13,-1.2769068694610737e-12,-1.5389023396296972e-12,-1.2326166347623603e-10,-1.6424778410229853e-12,-3.1385534374322016e-13
4048.33,-2.830320838468024e-12,-5.518025190050481e-13,-1.2775362627285087e-12,-7.247740950362369e-13,-2.4256555278043687e-12,-1.1845673796600062e-11,-1.431311641704588e-14,-6.25727437831397e-14,-8.853023681076989e-14,-3.15722412906968e-13,-1.2035778631397733e-12,-1.5228081652460969e-12,-1.2338948884830447e-10,-1.5958826055315306e-12,-3.437685196497407e-13
4053.84,-2.8673850698361473e-12,-4.349511278886372e-13,-1.0766968298647266e-12,-8.946701165513767e-13,-2.412630920798049e-12,-1.1838238767325331e-11,-1.847395661269584e-13,-1.260254690623225e-14,-1.189476175036178e-13,-2.9741048734239414e-13,-1.3902367716849979e-12,-1.4567069150914518e-12,-1.2451708265266991e-10,-1.729281201988431e-12,-3.8368185284628537e-13
4059.33,-2.7944599573517536e-12,-5.080883080648437e-13,-1.4758604439441921e-12,-7.445665154838856e-13,-2.3996535900422025e-12,-1.1630830725452704e-11,-7.516446792503861e-14,1.7367758148980174e-14,-8.936348320302566e-14,-2.390924344658948e-13,-1.2068715099632699e-12,-1.3205915133947188e-12,-1.2464421332162924e-10,-1.6926674623420384e-12,-3.435955006228792e-13
4064.81,-2.9015401729411045e-12,-6.312197738873598e-13,-1.875025581495277e-12,-8.04463103125078e-13,-2.4866998974115974e-12,-1.2623436177281113e-11,-1.5588595767202035e-14,-6.266188270665429e-14,-1.0977859140571335e-13,-2.507713179334329e-13,-1.2334941631080664e-12,-1.5244690359269417e-12,-1.2577111242288564e-10,-1.526047554644001e-12,-2.6350930568949725e-13
4070.3,-2.7986150604567112e-12,-6.843569540635676e-13,-9.74189195574741e-13,-9.743595020575863e-13,-2.273722566655751e-12,-1.3016028135408476e-11,6.398650243471729e-14,-5.269157765144218e-14,-8.019445710512081e-14,-2.724532650569336e-13,-1.260128901386339e-12,-1.4083536342302098e-12,-1.27898243091845e-10,-1.6694338149976087e-12,-2.634229534660909e-13
4075.81,-2.8556792918248365e-12,-6.175055629471559e-13,-1.2733497627109604e-12,-7.642555235727266e-13,-2.360697959649433e-12,-1.2608593106133765e-11,-9.643994727519508e-14,-4.272138077453456e-14,-6.061183779796872e-14,-2.1414133949235992e-13,-1.3667878099315626e-12,-1.6622523840755642e-12,-1.280258368962104e-10,-1.5128324114545078e-12,-2.7333628666263594e-13
4081.34,-2.7727328670454755e-12,-7.106656005381259e-13,-1.4725072829039367e-12,-7.141511676704992e-13,-2.047626076392632e-12,-1.2801131089456957e-11,-1.4686794489694083e-13,-3.275129207593263e-14,-1.210307334842574e-13,-2.6583554123971127e-13,-1.363470888743738e-12,-1.5261652854630074e-12,-1.2715389383598188e-10,-1.6862433440147002e-12,-3.0324930527913164e-13
4086.83,-2.829807754561084e-12,-6.838027807143333e-13,-1.4716708969834024e-12,-7.740475666030082e-13,-2.5346487456367903e-12,-1.3693723047584318e-11,-1.7292846695020713e-14,-5.278098702071979e-14,-6.144659918366479e-14,-3.275174883632122e-13,-1.3101056270220101e-12,-1.6900498837662743e-12,-1.3028102450494125e-10,-1.669629604368307e-12,-3.831629530557254e-13
4092.31,-3.116887970150433e-12,-6.469342465368492e-13,-1.7708360345344855e-12,-1.0339441542442006e-12,-2.5216950530061836e-12,-1.258632849941273e-11,1.2283025462814574e-14,-5.281062787635459e-14,-8.186170738635249e-14,-3.2919637183075016e-13,-1.2467282801668069e-12,-1.4039274062984975e-12,-1.304079236061976e-10,-1.7630096966702689e-12,-3.030767581223434e-13
4097.81,-2.973957529592299e-12,-5.300771410667471e-13,-1.0699981251423306e-12,-9.438403644680238e-13,-1.808694084125099e-12,-1.3078906963839054e-11,2.1857349708818444e-14,-2.2840376910294608e-14,-6.227833058248025e-14,-3.4088138261021395e-13,-1.4133751035785552e-12,-1.57781908037281e-12,-1.3053528584286e-10,-1.726402125075523e-12,-3.22990248608913e-13
