Time	ethyne relative uncertainty	ethene relative uncertainty	ethane relative uncertainty	1butanal relative uncertainty
747.187	0.3826304588402834	0.30924755542259097	0.09869620327428592	10.71451809894664
751.547	0.3826304588402834	0.30924755542259097	0.09869620327428592	10.71451809894664
