Time,m12,m13,m14,m15,m16,m17,m21,m22,m24,m25,m26,m27,m28,m29,m30
7.471870000000000118e+02,1.509999999999999955e-08,3.379999999999999826e-08,5.920000000000000071e-08,5.990000000000000036e-08,1.780000000000000057e-09,1.819999999999999919e-09,2.540000000000000082e-11,3.070000000000000126e-11,3.249999999999999985e-08,1.210000000000000115e-07,6.630000000000000473e-07,5.640000000000000211e-07,1.399999999999999937e-06,2.260000000000000120e-07,2.160000000000000019e-07
7.515470000000000255e+02,1.509999999999999955e-08,3.379999999999999826e-08,5.920000000000000071e-08,5.990000000000000036e-08,1.780000000000000057e-09,1.819999999999999919e-09,2.540000000000000082e-11,3.070000000000000126e-11,3.249999999999999985e-08,1.210000000000000115e-07,6.630000000000000473e-07,5.640000000000000211e-07,1.399999999999999937e-06,2.260000000000000120e-07,2.160000000000000019e-07
