Temp,Acetaldehyde Concentration Relative to CO,(E) 2-Butenal (Crotonaldehyde Concentration Relative to CO,CO Concentration Relative to CO,CO2 Concentration Relative to CO,Ethylene (Ethene) Concentration Relative to CO,Ethanol Concentration Relative to CO,Crotyl Alcohol Concentration Relative to CO,H2 Concentration Relative to CO,H2O Concentration Relative to CO
176.8481,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8945,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8788,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.7941,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.7974,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8505,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.9009,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.9665,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.9055,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8099,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8533,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.9335,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.881,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
176.8105,5157.812309466372,1055.820233362486,-533.3694686020534,-2418.645062912163,-448.3076855654639,663.3489165490734,2237.8504801163886,273.5612565279757,579.4106885835687
