Exp. #2,,,,,,,,,,,,,,
Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
176.8481,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8945,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8788,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7941,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7974,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8505,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9009,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9665,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9055,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8099,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8533,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9335,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.881,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8105,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8207,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7429,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7739,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8874,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8942,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8326,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8189,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8509,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8443,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9281,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9268,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8664,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.914,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.883,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9234,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8343,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8869,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8666,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8004,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.889,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0114,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8458,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9231,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9848,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0193,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.032,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9611,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8494,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9185,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8734,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9646,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9394,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8496,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9133,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7969,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.792,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7845,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8007,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9141,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8142,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7997,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.7839,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8388,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9101,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0272,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0201,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.969,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0026,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9059,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8848,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8855,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9602,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.023,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9497,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8147,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8542,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9009,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9337,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8691,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9353,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9734,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9555,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8202,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.9251,500,500,500,500,500,500,500,500,500,500,500,500,500,500
176.8746,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0054,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0023,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.0163,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.1247,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.248,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.2921,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.5623,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.7207,500,500,500,500,500,500,500,500,500,500,500,500,500,500
177.9972,500,500,500,500,500,500,500,500,500,500,500,500,500,500
178.29,500,500,500,500,500,500,500,500,500,500,500,500,500,500
178.6543,500,500,500,500,500,500,500,500,500,500,500,500,500,500
179.0592,500,500,500,500,500,500,500,500,500,500,500,500,500,500
179.3064,500,500,500,500,500,500,500,500,500,500,500,500,500,500
179.7101,500,500,500,500,500,500,500,500,500,500,500,500,500,500
180.1774,500,500,500,500,500,500,500,500,500,500,500,500,500,500
180.5681,500,500,500,500,500,500,500,500,500,500,500,500,500,500
180.8962,500,500,500,500,500,500,500,500,500,500,500,500,500,500
181.384,500,500,500,500,500,500,500,500,500,500,500,500,500,500
181.8506,500,500,500,500,500,500,500,500,500,500,500,500,500,500
182.297,500,500,500,500,500,500,500,500,500,500,500,500,500,500
182.8438,500,500,500,500,500,500,500,500,500,500,500,500,500,500
183.2631,500,500,500,500,500,500,500,500,500,500,500,500,500,500
183.6243,500,500,500,500,500,500,500,500,500,500,500,500,500,500
184.0933,500,500,500,500,500,500,500,500,500,500,500,500,500,500
184.5898,500,500,500,500,500,500,500,500,500,500,500,500,500,500
185.0357,500,500,500,500,500,500,500,500,500,500,500,500,500,500
185.4777,500,500,500,500,500,500,500,500,500,500,500,500,500,500
185.9069,500,500,500,500,500,500,500,500,500,500,500,500,500,500
186.4914,500,500,500,500,500,500,500,500,500,500,500,500,500,500
187.0203,500,500,500,500,500,500,500,500,500,500,500,500,500,500
187.6229,500,500,500,500,500,500,500,500,500,500,500,500,500,500
188.1595,500,500,500,500,500,500,500,500,500,500,500,500,500,500
188.6697,500,500,500,500,500,500,500,500,500,500,500,500,500,500
189.3571,500,500,500,500,500,500,500,500,500,500,500,500,500,500
189.9038,500,500,500,500,500,500,500,500,500,500,500,500,500,500
190.5653,500,500,500,500,500,500,500,500,500,500,500,500,500,500
191.2235,500,500,500,500,500,500,500,500,500,500,500,500,500,500
191.9041,500,500,500,500,500,500,500,500,500,500,500,500,500,500
192.46,500,500,500,500,500,500,500,500,500,500,500,500,500,500
193.0445,500,500,500,500,500,500,500,500,500,500,500,500,500,500
193.7611,500,500,500,500,500,500,500,500,500,500,500,500,500,500
194.4817,500,500,500,500,500,500,500,500,500,500,500,500,500,500
195.1538,500,500,500,500,500,500,500,500,500,500,500,500,500,500
195.7753,500,500,500,500,500,500,500,500,500,500,500,500,500,500
196.417,500,500,500,500,500,500,500,500,500,500,500,500,500,500
197.0638,500,500,500,500,500,500,500,500,500,500,500,500,500,500
197.6513,500,500,500,500,500,500,500,500,500,500,500,500,500,500
198.3369,500,500,500,500,500,500,500,500,500,500,500,500,500,500
199.1706,500,500,500,500,500,500,500,500,500,500,500,500,500,500
199.7659,500,500,500,500,500,500,500,500,500,500,500,500,500,500
200.5405,500,500,500,500,500,500,500,500,500,500,500,500,500,500
201.2695,500,500,500,500,500,500,500,500,500,500,500,500,500,500
202.1249,500,500,500,500,500,500,500,500,500,500,500,500,500,500
202.8446,500,500,500,500,500,500,500,500,500,500,500,500,500,500
203.5725,500,500,500,500,500,500,500,500,500,500,500,500,500,500
204.2136,500,500,500,500,500,500,500,500,500,500,500,500,500,500
205.072,500,500,500,500,500,500,500,500,500,500,500,500,500,500
205.7861,500,500,500,500,500,500,500,500,500,500,500,500,500,500
206.5697,500,500,500,500,500,500,500,500,500,500,500,500,500,500
207.3268,500,500,500,500,500,500,500,500,500,500,500,500,500,500
208.0736,500,500,500,500,500,500,500,500,500,500,500,500,500,500
208.9103,500,500,500,500,500,500,500,500,500,500,500,500,500,500
209.5712,500,500,500,500,500,500,500,500,500,500,500,500,500,500
210.2798,500,500,500,500,500,500,500,500,500,500,500,500,500,500
211.0186,500,500,500,500,500,500,500,500,500,500,500,500,500,500
211.9255,500,500,500,500,500,500,500,500,500,500,500,500,500,500
212.686,500,500,500,500,500,500,500,500,500,500,500,500,500,500
213.4668,500,500,500,500,500,500,500,500,500,500,500,500,500,500
214.3554,500,500,500,500,500,500,500,500,500,500,500,500,500,500
215.1735,500,500,500,500,500,500,500,500,500,500,500,500,500,500
215.8659,500,500,500,500,500,500,500,500,500,500,500,500,500,500
216.794,500,500,500,500,500,500,500,500,500,500,500,500,500,500
217.5518,500,500,500,500,500,500,500,500,500,500,500,500,500,500
218.4111,500,500,500,500,500,500,500,500,500,500,500,500,500,500
219.1069,500,500,500,500,500,500,500,500,500,500,500,500,500,500
219.8847,500,500,500,500,500,500,500,500,500,500,500,500,500,500
220.6965,500,500,500,500,500,500,500,500,500,500,500,500,500,500
221.6173,500,500,500,500,500,500,500,500,500,500,500,500,500,500
222.3963,500,500,500,500,500,500,500,500,500,500,500,500,500,500
223.2579,500,500,500,500,500,500,500,500,500,500,500,500,500,500
224.189,500,500,500,500,500,500,500,500,500,500,500,500,500,500
225.0524,500,500,500,500,500,500,500,500,500,500,500,500,500,500
225.9286,500,500,500,500,500,500,500,500,500,500,500,500,500,500
226.6487,500,500,500,500,500,500,500,500,500,500,500,500,500,500
227.5178,500,500,500,500,500,500,500,500,500,500,500,500,500,500
228.2668,500,500,500,500,500,500,500,500,500,500,500,500,500,500
229.0744,500,500,500,500,500,500,500,500,500,500,500,500,500,500
229.8616,500,500,500,500,500,500,500,500,500,500,500,500,500,500
230.843,500,500,500,500,500,500,500,500,500,500,500,500,500,500
231.8372,500,500,500,500,500,500,500,500,500,500,500,500,500,500
232.6802,500,500,500,500,500,500,500,500,500,500,500,500,500,500
233.5287,500,500,500,500,500,500,500,500,500,500,500,500,500,500
234.4406,500,500,500,500,500,500,500,500,500,500,500,500,500,500
235.2116,500,500,500,500,500,500,500,500,500,500,500,500,500,500
236.1558,500,500,500,500,500,500,500,500,500,500,500,500,500,500
236.956,500,500,500,500,500,500,500,500,500,500,500,500,500,500
237.7702,500,500,500,500,500,500,500,500,500,500,500,500,500,500
238.6604,500,500,500,500,500,500,500,500,500,500,500,500,500,500
239.4583,500,500,500,500,500,500,500,500,500,500,500,500,500,500
240.4134,500,500,500,500,500,500,500,500,500,500,500,500,500,500
241.4089,500,500,500,500,500,500,500,500,500,500,500,500,500,500
242.3294,500,500,500,500,500,500,500,500,500,500,500,500,500,500
243.2108,500,500,500,500,500,500,500,500,500,500,500,500,500,500
243.9204,500,500,500,500,500,500,500,500,500,500,500,500,500,500
244.8164,500,500,500,500,500,500,500,500,500,500,500,500,500,500
245.6833,500,500,500,500,500,500,500,500,500,500,500,500,500,500
246.8302,500,500,500,500,500,500,500,500,500,500,500,500,500,500
247.6612,500,500,500,500,500,500,500,500,500,500,500,500,500,500
248.4588,500,500,500,500,500,500,500,500,500,500,500,500,500,500
249.3426,500,500,500,500,500,500,500,500,500,500,500,500,500,500
250.2634,500,500,500,500,500,500,500,500,500,500,500,500,500,500
251.1202,500,500,500,500,500,500,500,500,500,500,500,500,500,500
251.9339,500,500,500,500,500,500,500,500,500,500,500,500,500,500
252.9919,500,500,500,500,500,500,500,500,500,500,500,500,500,500
253.8807,500,500,500,500,500,500,500,500,500,500,500,500,500,500
254.7884,500,500,500,500,500,500,500,500,500,500,500,500,500,500
255.558,500,500,500,500,500,500,500,500,500,500,500,500,500,500
256.515,500,500,500,500,500,500,500,500,500,500,500,500,500,500
257.3104,500,500,500,500,500,500,500,500,500,500,500,500,500,500
258.1978,500,500,500,500,500,500,500,500,500,500,500,500,500,500
259.0298,500,500,500,500,500,500,500,500,500,500,500,500,500,500
260.0949,500,500,500,500,500,500,500,500,500,500,500,500,500,500
260.9625,500,500,500,500,500,500,500,500,500,500,500,500,500,500
261.8098,500,500,500,500,500,500,500,500,500,500,500,500,500,500
262.7776,500,500,500,500,500,500,500,500,500,500,500,500,500,500
263.6726,500,500,500,500,500,500,500,500,500,500,500,500,500,500
264.5776,500,500,500,500,500,500,500,500,500,500,500,500,500,500
265.5095,500,500,500,500,500,500,500,500,500,500,500,500,500,500
266.4496,500,500,500,500,500,500,500,500,500,500,500,500,500,500
267.452,500,500,500,500,500,500,500,500,500,500,500,500,500,500
268.3737,500,500,500,500,500,500,500,500,500,500,500,500,500,500
269.2973,500,500,500,500,500,500,500,500,500,500,500,500,500,500
270.1959,500,500,500,500,500,500,500,500,500,500,500,500,500,500
271.0829,500,500,500,500,500,500,500,500,500,500,500,500,500,500
271.8963,500,500,500,500,500,500,500,500,500,500,500,500,500,500
