0,176.8481,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1,176.8945,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
2,176.8788,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
3,176.7941,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
4,176.7974,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
5,176.8505,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
6,176.9009,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
7,176.9665,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
8,176.9055,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
9,176.8099,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
10,176.8533,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
11,176.9335,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
12,176.881,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
13,176.8105,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
14,176.8207,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
15,176.7429,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
16,176.7739,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
17,176.8874,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
18,176.8942,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
19,176.8326,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
20,176.8189,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
21,176.8509,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
22,176.8443,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
23,176.9281,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
24,176.9268,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
25,176.8664,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
26,176.914,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
27,176.883,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
28,176.9234,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
29,176.8343,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
30,176.8869,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
31,176.8666,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
32,176.8004,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
33,176.889,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
34,177.0114,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
35,176.8458,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
36,176.9231,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
37,176.9848,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
38,177.0193,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
39,177.032,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
40,176.9611,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
41,176.8494,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
42,176.9185,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
43,176.8734,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
44,176.9646,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
45,176.9394,44.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
