time-s,m41.0,m42.0,m43.0,m44.0,m45.0,m46.0,m47.0,m48.0,m49.0,m50.0,m51.0,m52.0,m53.0,m54.0,m55.0,m56.0,m57.0,m58.0,m59.0,m60.0,m61.0,m66.0,m67.0,m68.0,m69.0,m70.0,m71.0,m72.0,m73.0,m74.0,m75.0
5618.562,4.0010283332236867e-07,4.188752486554379e-07,1.7122037770978056e-06,2.4415250649520385e-06,8.473840677814838e-08,0.0,0.0,0.0,3.3497194012070545e-08,1.2360942564773635e-07,1.1691127666086965e-07,5.108412220567642e-08,3.0622229852510497e-07,3.938856956264188e-07,6.824665525444614e-08,1.08e-07,9.748160535117055e-09,7.715943634497229e-08,3.584e-09,1.16991503949918e-10,0.0,0.0,0.0,6.951219512195119e-10,9.036585365853657e-09,1.14e-08,1.4607420836708028e-09,1.2815110273569163e-09,2.505434490982263e-10,2.349980026829632e-09,1.1164942614398572e-10
5638.531,4.185929362437576e-07,4.5737929846521e-07,1.8651295598377523e-06,2.6816010673096397e-06,9.27967585455886e-08,0.0,0.0,0.0,3.208480418075087e-08,1.1925611339256468e-07,1.128151601365713e-07,4.921265268574632e-08,2.94474566206075e-07,3.779066564161433e-07,6.833201236309896e-08,1.1e-07,8.91771906354515e-09,8.096687478513737e-08,3.5629999999999994e-09,1.1630600685646144e-10,0.0,0.0,0.0,6.646341463414633e-10,8.640243902439025e-09,1.09e-08,1.3480461100029573e-09,1.0465114176969537e-09,2.4907542107616637e-10,2.3362106126099266e-09,1.1099523028767328e-10
5658.5,3.9055829500529637e-07,4.259384446005759e-07,1.73254005169143e-06,2.497465411445027e-06,8.680895197153117e-08,0.0,0.0,0.0,3.1058964354542186e-08,1.1478491122191993e-07,1.0856258042827487e-07,4.740864296886292e-08,2.8396072172734113e-07,3.6487905968188794e-07,6.420693345405952e-08,1.02e-07,9.775484949832775e-09,7.415708142051664e-08,3.829000000000001e-09,1.2498897004024444e-10,0.0,0.0,0.0,6.829268292682925e-10,8.878048780487803e-09,1.12e-08,1.4614647949826387e-09,1.355909196270798e-09,2.676704426889254e-10,2.5106231927261893e-09,1.1928171113429726e-10
