Mass	Acetaldehyde	(E) 2-Butenal (Crotonaldehyde	CO	CO2	Ethylene (Ethene)	Ethanol	Crotyl Alcohol	H2	H2O
2.0	0.0	0.0	0.0	0.0	0.02094977541957881	0.0	0.0	100.0	0.0
12.0	0.0	0.0	3.444321698699003	65.05962646262496	0.36641720197238203	0.1460910650141334	0.2520307228063238	0.0	0.0
18.0	0.0	0.0	0.0	0.0	0.0	0.4908357323394485	0.7526853770311108	0.0	100.0
25.0	0.0	5.147718026008321	0.0	0.0	7.698297763831921	2.4169440008880447	2.536173216936531	0.0	0.0
26.0	10.115733465533573	18.647880757211826	0.0	0.0	52.519655503649794	9.73822813795465	13.733123309136362	0.0	0.0
27.0	7.467472630513546	51.007929793243825	0.0	0.0	62.1507895277326	22.26230917208413	51.92155881877352	0.0	0.0
28.0	59.99398718083395	0.0	100.0	100.00000000000001	100.0	3.4391438110559176	18.012612753114105	0.0	0.0
29.0	100.0	40.82926663465433	1.202782621016574	1.0216295800712065	2.3053333560174	29.822087731518717	92.72691549288797	0.0	0.0
30.0	0.0	2.096024698117578	0.0	0.0	0.10033797367092748	8.120993542932949	4.754360806261593	0.0	0.0
31.0	0.0	2.0959778631693293	0.0	0.0	0.0	100.0	37.0499569981668	0.0	0.0
32.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6086516967409221	0.0	0.0
41.0	6.085605195684314	100.0	0.0	0.0	0.0	1.3075272078950189	38.04009593678579	0.0	0.0
42.0	0.0	29.75237396714376	0.0	0.0	0.0	4.486063811973669	9.832720902966315	0.0	0.0
43.0	0.0	3.931658897408639	0.0	0.0	0.0	10.730713537388228	49.28919712385416	0.0	0.0
57.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
72.0	0.0	0.5459778010355443	0.0	0.0	0.0	0.0	17.038370894436387	0.0	0.0
73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6990651632998557	0.0	0.0
