Mass	Acetaldehyde	(E) 2-Butenal (Crotonaldehyde	CO	CO2	Ethylene (Ethene)	Ethanol	Crotyl Alcohol	H2	H2O
2.0	0.0	0.0	0.0	0.0	0.014040707829775493	0.0	0.0	9.0093971379654	0.0
12.0	0.0	0.0	1.183863702902579	19.305963304132298	0.12594294711149592	0.052652663873007106	0.08878650263945716	0.0	0.0
18.0	0.0	0.0	0.0	0.0	0.0	0.10156627052326052	0.15223818017342228	0.0	15.026111669872426
25.0	0.0	0.4665231457529494	0.0	0.0	0.6153275718473149	0.20257085174593753	0.20777153520453237	0.0	0.0
26.0	0.7143799650856502	1.4676722116133056	0.0	0.0	3.6456475617021185	0.7088126390501711	0.977051821839375	0.0	0.0
27.0	0.46432237520530145	3.534690316941707	0.0	0.0	3.798512389530515	1.4267103200042786	3.2524459373069834	0.0	0.0
28.0	3.3766392709370043	0.0	5.532199913173702	4.776170025465312	5.532199913173702	0.19950183645102906	1.0213393023690245	0.0	0.0
29.0	5.3066914939868495	2.4146996521027204	0.0627381790437354	0.046006599789806715	0.12024817645192935	1.631103441569922	4.9573096235606595	0.0	0.0
30.0	0.0	0.12231537269840337	0.0	0.0	0.005164201720744056	0.4382740254375205	0.25079881227400314	0.0	0.0
31.0	0.0	0.12539293768805557	0.0	0.0	0.0	5.532715081706675	2.00365426436414	0.0	0.0
32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09136881798589445	0.0	0.0
41.0	0.49475263118196394	9.06049736115102	0.0	0.0	0.0	0.10956067348776631	3.115604575557478	0.0	0.0
42.0	0.0	2.717418999233079	0.0	0.0	0.0	0.37892420715218106	0.8118155889583182	0.0	0.0
43.0	0.0	0.36040113759698267	0.0	0.0	0.0	0.9096845996526719	4.0842353130751565	0.0	0.0
57.0	0.0	0.0	0.0	0.0	0.0	0.0	15.185697340434933	0.0	0.0
72.0	0.0	0.3099906401638532	0.0	0.0	0.0	0.0	8.744809537333605	0.0	0.0
73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3819931008781954	0.0	0.0
