Time,ethyne relative uncertainty,ethene relative uncertainty,ethane relative uncertainty,1butanal relative uncertainty
747.187,0.394575951698483,0.31639110035723145,0.09869620327428592,10.715876241809397
751.547,0.394575951698483,0.31639110035723145,0.09869620327428592,10.715876241809397
