Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
1.768480999999999881e+02,1.264518349936489816e+00,1.975095733400743514e-01,1.343369353762824403e-01,1.227823922598266226e-01,4.146750939107902489e+00,2.576860177180762546e-01,5.219975459296762044e-02,0.000000000000000000e+00,2.139065596443592843e-02,1.269000171683060119e+00,2.682133024640989336e-02,1.100688683800546061e-02,-8.673617379884035472e-19,-2.169253981674808263e-02
1.768944999999999936e+02,1.264553503674090473e+00,1.976518527713057860e-01,1.348951810590524325e-01,1.231379494940429697e-01,4.149072737804643474e+00,2.634210529402034040e-01,5.224870653250816843e-02,0.000000000000000000e+00,2.163957686548760584e-02,1.272902235235006785e+00,2.693368644815705149e-02,1.098105211146208071e-02,-8.673617379884035472e-19,-2.171862926504453117e-02
1.768788000000000125e+02,1.264541608982704179e+00,1.976037108085831884e-01,1.347062918948395693e-01,1.230176424126380175e-01,4.148287129193893641e+00,2.614805345568562145e-01,5.223214305296539073e-02,0.000000000000000000e+00,2.155535147439907595e-02,1.271581924938337549e+00,2.689566937127282550e-02,1.098979360298643973e-02,0.000000000000000000e+00,-2.170980158534077317e-02
1.767940999999999860e+02,1.264477438259109743e+00,1.973439895192445614e-01,1.336872529006450094e-01,1.223685972027644953e-01,4.144048845797041913e+00,2.510116232785299384e-01,5.214278466332992329e-02,0.000000000000000000e+00,2.110096353648795164e-02,1.264458977032087761e+00,2.669057087368700149e-02,1.103695311458611009e-02,0.000000000000000000e+00,-2.166217709674789910e-02
1.767974000000000103e+02,1.264479938417172100e+00,1.973541085305176579e-01,1.337269557186007152e-01,1.223938846784740492e-01,4.144213973721595501e+00,2.514195029387288893e-01,5.214626615903001500e-02,0.000000000000000000e+00,2.111866696264048937e-02,1.264736494482983309e+00,2.669856172424233884e-02,1.103511573101727088e-02,8.673617379884035472e-19,-2.166403259630348549e-02
1.768505000000000109e+02,1.264520168233262298e+00,1.975169326210001741e-01,1.343658101529776883e-01,1.228007831512518827e-01,4.146871032143942593e+00,2.579826574709478959e-01,5.220228658984042702e-02,0.000000000000000000e+00,2.140353118345596911e-02,1.269202002556438780e+00,2.682714177408655407e-02,1.100555055904630861e-02,-8.673617379884035472e-19,-2.169388927097031308e-02
1.769009000000000071e+02,1.264558352465483759e+00,1.976714775204412022e-01,1.349721804635724276e-01,1.231869918711763490e-01,4.149392985900746567e+00,2.642120922811885819e-01,5.225545852416895592e-02,0.000000000000000000e+00,2.167391078287408956e-02,1.273440450897345810e+00,2.694918385529456936e-02,1.097748870090436459e-02,0.000000000000000000e+00,-2.172222780963715266e-02
1.769664999999999964e+02,1.264608052577263830e+00,1.978726311990787190e-01,1.357614243599024606e-01,1.236896762367923619e-01,4.152675528885792389e+00,2.723202455262604960e-01,5.232466643869179701e-02,0.000000000000000000e+00,2.202583343608484345e-02,1.278957161436303780e+00,2.710803227845427765e-02,1.094096374268787968e-02,0.000000000000000000e+00,-2.175911289171142751e-02
1.769054999999999893e+02,1.264561837534297517e+00,1.976855828088821543e-01,1.350275237855710908e-01,1.232222410797406548e-01,4.149623164219819138e+00,2.647806518075155324e-01,5.226031151817511766e-02,0.000000000000000000e+00,2.169858828599557227e-02,1.273827293404649286e+00,2.696032261667467497e-02,1.097492749956602461e-02,0.000000000000000000e+00,-2.172481426356308309e-02
1.768098999999999990e+02,1.264489408712861751e+00,1.973924381186725474e-01,1.338773451805538028e-01,1.224896705713124367e-01,4.144839458284294231e+00,2.529645016515853495e-01,5.215945364274245100e-02,0.000000000000000000e+00,2.118572539503577740e-02,1.265787696948484031e+00,2.672883009755777986e-02,1.102815594477176385e-02,0.000000000000000000e+00,-2.167106100371092581e-02
