2buten1ol(crotyl alcohol),2butenalE(crotonaldehyde),13butadiene
10.781078107810782,0.0,0.0
0.0,0.0,0.0
9.13091309130913,0.0,95.1995199519952
0.0,0.0,0.0
3.2403240324032403,0.0,0.0
0.0,0.0,0.0
0.0,82.00820082008201,0.0
6.960696069606961,8.000800080008002,0.0
