Data Point,time-s,44.0, 46.0, 54.0, 56.0, 58.0, 59.0, 70.0, 71.0
0,5618.562,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0,5618.562,1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0,5618.562,1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
1,5638.531,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
1,5638.531,1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
1,5638.531,1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
2,5658.5,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
2,5658.5,1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
2,5658.5,1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0
