Temp,m2,m18,m26,m27,m28,m29,m31,m39,m41,m44,m45,m56,m57,m70
4.467875999999999976e+02,1.349566000000024246e+00,2.904729999999986489e-01,1.720569999999996824e-01,2.134409999999995478e-01,4.803135000000001043e+00,3.312299999999979150e-01,6.054799999999893600e-02,8.202800000000465275e-02,1.110500000000023135e-01,1.540696999999997097e+00,2.905799999999736372e-02,2.203000000000265857e-02,8.860000000000756160e-03,-3.552713678800500929e-15
4.475912999999999897e+02,1.270973256815551622e+00,2.947023102611381340e-01,1.778604885331664942e-01,1.995578507415642910e-01,4.820916808027140732e+00,3.332368439572608310e-01,6.660702251679073704e-02,7.645184215946332351e-02,9.958768282630625635e-02,1.541164618374124551e+00,3.561322763792151846e-02,1.505954823355726280e-02,7.032380412204108922e-03,1.007728348224321002e-02
4.484522999999999797e+02,1.298216966322101040e+00,3.076549415803313536e-01,1.783502751891383742e-01,1.896705438941879152e-01,4.839912371919198542e+00,3.336240774665497621e-01,6.934519550089102147e-02,7.041457515980997783e-02,9.422754760864959778e-02,1.557177505216314373e+00,3.361189174577194905e-02,9.203013515331814887e-03,9.591736482944202002e-03,2.065495803350891890e-02
4.492989000000000033e+02,1.290711664022055061e+00,3.017080657223794038e-01,1.802659960277351314e-01,1.964327019056537615e-01,4.846372979920852586e+00,3.220918565822712409e-01,6.965830827018093530e-02,7.925635730917512944e-02,9.151665937751518598e-02,1.551003268846489203e+00,3.562243224996108903e-02,1.533279406899623609e-02,8.155384318815572797e-03,1.405568541195911791e-02
4.501829000000000178e+02,1.314847622443130248e+00,3.135551814654657932e-01,1.813358714730515242e-01,1.902280887391110120e-01,4.874101235178961211e+00,3.287452682340381571e-01,6.996689994239291277e-02,7.337658645371503141e-02,9.542919302385177716e-02,1.564495220665510722e+00,3.142906283879087770e-02,1.040643237680960453e-02,1.319242512288965052e-02,2.061296325860206835e-02
4.510552999999999884e+02,1.302463392783433704e+00,2.989838226288741296e-01,1.798385803009570350e-01,1.987571273220449797e-01,4.836067713859666384e+00,3.257378714139220754e-01,6.958342399816325186e-02,7.347327089512245557e-02,9.449370553258773509e-02,1.564425506782879394e+00,3.564249455509904685e-02,1.439615418020556703e-02,8.576313352376629950e-03,1.400960921738736431e-02
4.520611000000000104e+02,1.281371856415528754e+00,3.034924381278357730e-01,1.794857656950247238e-01,1.951608781420759442e-01,4.870279796499601410e+00,3.313737731958936727e-01,6.449092935655831305e-02,7.037654118731051511e-02,9.808124791156247468e-02,1.566927147086252248e+00,3.036013526037129040e-02,1.166509487300526615e-02,1.111310949836818995e-02,1.674933013384283242e-02
4.528659999999999854e+02,1.276240546742659632e+00,2.980662946502121713e-01,1.819509054576950446e-01,1.999661796071423581e-01,4.853174067823728066e+00,3.297272009213534361e-01,6.504796133138723846e-02,7.086057199005324492e-02,9.343632264297951906e-02,1.556130576899269258e+00,3.853522092366823415e-02,1.393629119177974829e-02,7.055076914029179136e-03,1.470330682260945210e-02
4.538276000000000181e+02,1.250409593877401804e+00,3.037922379082429458e-01,1.761328738268308491e-01,1.912290102138127779e-01,4.855605149621879946e+00,3.276831704398540657e-01,6.042897762631072034e-02,7.305706047219120980e-02,9.960613248150007593e-02,1.559556313466792243e+00,3.246748204775173896e-02,1.343465975784341460e-02,1.290840935196824191e-02,1.583810196411450377e-02
4.547148000000000252e+02,1.263375113618760093e+00,3.064988584671476390e-01,1.835268110784518125e-01,1.877847845599853738e-01,4.823654289940240147e+00,3.273988161472525249e-01,6.764860819493545563e-02,7.250078089983280627e-02,9.316363331070154352e-02,1.566429324397447864e+00,4.088307454444350952e-02,1.137014099332936401e-02,8.786860336828405948e-03,1.612063496885673963e-02
4.555357000000000198e+02,1.263166464516070731e+00,3.101841884147034101e-01,1.760857377123055123e-01,1.904181511016533879e-01,4.816719202699857760e+00,3.262745636096325841e-01,6.214268138650891338e-02,7.570630087186991375e-02,1.001176796102107858e-01,1.560699813684824910e+00,3.138757702933681060e-02,1.296286005881774894e-02,1.644931516674086325e-02,1.408171948522579653e-02
4.564189999999999827e+02,1.279179217238548105e+00,3.081205835997480325e-01,1.789200308535259243e-01,1.925347951141596070e-01,4.808122333956626804e+00,3.266092576995569541e-01,6.816945685844411074e-02,7.335116490009918611e-02,9.300742992617605509e-02,1.572359103092308752e+00,3.434366414454603778e-02,1.133083886127314588e-02,1.131226237689864078e-02,1.657465286175249797e-02
4.573580999999999790e+02,1.276395155839217477e+00,3.049714010650741436e-01,1.713144073607724138e-01,1.971111931973246190e-01,4.819705912999959097e+00,3.169443388880419654e-01,6.811353492554439448e-02,7.465929774785620698e-02,9.722660832139018439e-02,1.562087167211842154e+00,3.081206584719398123e-02,1.640155860081260464e-02,1.133258069330700391e-02,1.124850426759915756e-02
4.582445999999999913e+02,1.265398131045504027e+00,3.035395313555944163e-01,1.738536038105866766e-01,1.950732770364873581e-01,4.816412556889095420e+00,3.205616209082939871e-01,6.861328132017963100e-02,6.977170638165386407e-02,9.878391484452730964e-02,1.566560261444670754e+00,3.251493923967752053e-02,1.049247667598796063e-02,7.320807466360435001e-03,1.813559816499177302e-02
4.590049999999999955e+02,1.270696126532500969e+00,2.954115519573092818e-01,1.791645365635963216e-01,1.962302304833610234e-01,4.811523493165304366e+00,3.126445896652287892e-01,6.800627005722725826e-02,7.461852484139019914e-02,9.748798629577315467e-02,1.559793336644751172e+00,3.503025056745590060e-02,1.782727294379515826e-02,6.760490118326356601e-03,1.300947507738370312e-02
4.599859999999999900e+02,1.257924191510574774e+00,3.042731687082855796e-01,1.791483122388508598e-01,1.875719373194217887e-01,4.800780152204032092e+00,3.186356202579179175e-01,6.474351056767657653e-02,6.968031401103602640e-02,9.828250852061093390e-02,1.557350707713055282e+00,3.278500093950154071e-02,1.171631691842311973e-02,8.160039389178086466e-03,2.230426874332414044e-02
4.608908000000000129e+02,1.283992794857200082e+00,3.020532231411390267e-01,1.782457530780634514e-01,1.946866033493415138e-01,4.805262900583717744e+00,3.094874155192224308e-01,7.005880224205207618e-02,7.915626407311426860e-02,9.059700006396331773e-02,1.553410790055742119e+00,3.664494173121349285e-02,1.708372642756339488e-02,8.754580452600579932e-03,1.479563189102517384e-02
4.617131999999999721e+02,1.266951291810989311e+00,3.130593852128855659e-01,1.739177877794180205e-01,1.912240630654740148e-01,4.787851680397805509e+00,3.189309191227169826e-01,6.568104357473081301e-02,7.108505863030512018e-02,9.166901340709709967e-02,1.570472720958960622e+00,3.394762633520143069e-02,1.118016605360327986e-02,1.076688452120178052e-02,1.978932549052414558e-02
4.626143000000000143e+02,1.241141040320785649e+00,3.132994365920905855e-01,1.716550401359533407e-01,1.965058136504120867e-01,4.788031495860321840e+00,3.137453738397346648e-01,6.963669396797800282e-02,7.632893752804470466e-02,8.805265528574368616e-02,1.557802612536749010e+00,3.292151142119137397e-02,1.542257181289663492e-02,1.034744645842264332e-02,1.341812619414106678e-02
4.633706999999999994e+02,1.259826160228933567e+00,3.162622702848767453e-01,1.710581229163392614e-01,1.940090223007024939e-01,4.790074739709103468e+00,3.171500670538884847e-01,6.459859917961097153e-02,6.931966674531064854e-02,9.177170080115271134e-02,1.561839210306088743e+00,2.946664485390027011e-02,1.186641703743429588e-02,1.101797541344295972e-02,1.480411187200747491e-02
4.642264999999999873e+02,1.274928667806772609e+00,3.078906545524047189e-01,1.731510452255982102e-01,1.996910356751211424e-01,4.778021693491311339e+00,3.101312057870142525e-01,6.757525118623886051e-02,7.338726294341357814e-02,9.063667247163753604e-02,1.546217350825573433e+00,3.335501546179608923e-02,1.498650029253045801e-02,6.701808498332351149e-03,1.285342923426302519e-02
4.650919999999999845e+02,1.282014262557924056e+00,3.044822837054566023e-01,1.678814192935285110e-01,1.947443503770633910e-01,4.783983112469945453e+00,3.172775807407539617e-01,5.719694179964651681e-02,6.983065692278689340e-02,1.011855546362685487e-01,1.554009792037193805e+00,2.728650823911626944e-02,1.444866481642592682e-02,1.046470106546837364e-02,1.541297389678719654e-02
4.660493999999999915e+02,1.279228932739151503e+00,3.054155473431117152e-01,1.760969883764600397e-01,1.933825621038616216e-01,4.780913165230487927e+00,3.118596052659441398e-01,6.205618303035531635e-02,7.325330880371971887e-02,9.418641138513872413e-02,1.553666404996761674e+00,3.580845665309118075e-02,1.545791080273972717e-02,6.605870642974354112e-03,1.584379885295980617e-02
4.669275000000000091e+02,1.284842956933812230e+00,3.032537163607016417e-01,1.673796218925076573e-01,1.944272110481171101e-01,4.805382142743946261e+00,3.106284935678731984e-01,5.392882344683691542e-02,7.366026858496599328e-02,1.028394709064963664e-01,1.551045529224908570e+00,3.101595943652735166e-02,1.325314602309135559e-02,1.215981224972928487e-02,1.538094439015458281e-02
4.678186000000000035e+02,1.259141436797603930e+00,3.082027675058844896e-01,1.739688058758175337e-01,1.904041217444231715e-01,4.808408564063960888e+00,3.126428884023737531e-01,6.411813940981669901e-02,7.571004245097823215e-02,9.487380112625087847e-02,1.547907476573162633e+00,3.810994686538782261e-02,1.225456787565010197e-02,8.182504943967439104e-03,1.758675250999203188e-02
4.686942000000000235e+02,1.265937250594955099e+00,3.122875252088561648e-01,1.665875827095089079e-01,1.964899387846346102e-01,4.813539012676724127e+00,3.074504737835197510e-01,5.728526304486480925e-02,7.641383194814499458e-02,9.833192969454085386e-02,1.557545095424270887e+00,3.132051349970810250e-02,1.346266605284840434e-02,1.319237349307877949e-02,1.298346818312634543e-02
4.695271000000000186e+02,1.258356442597929892e+00,3.180293380786975987e-01,1.713513775977211218e-01,1.905056391251724879e-01,4.799534456908370217e+00,3.110816576527486998e-01,6.411659652457579739e-02,7.308060866384380461e-02,9.062301972870923095e-02,1.561275893309057583e+00,3.313279557786197316e-02,1.143023746107879601e-02,1.008646925544431916e-02,1.641277905347404698e-02
4.704809999999999945e+02,1.286977088210008446e+00,3.137373628519288804e-01,1.671797204140537119e-01,1.965882266335794437e-01,4.794984485635307436e+00,3.058460995332989985e-01,5.991048707729751399e-02,7.632081185365387210e-02,9.530796758247594980e-02,1.555749687663687375e+00,2.904066555452988752e-02,1.748362526587299293e-02,1.058457199580520314e-02,1.235653623400012613e-02
4.714513999999999783e+02,1.297103800152060948e+00,3.188280135924003722e-01,1.708827009581490586e-01,1.878016752201023820e-01,4.774703566252300746e+00,3.074903307723970691e-01,6.302537820685438774e-02,7.210072209760287620e-02,9.319467549767801451e-02,1.554712072460027628e+00,3.122283677654058565e-02,1.198973286315152542e-02,8.253927751118883549e-03,2.154803100144420114e-02
4.722105999999999995e+02,1.306005204339866665e+00,3.036389463971165270e-01,1.759360344794655973e-01,1.959026887405479478e-01,4.791436136166085547e+00,3.014620559780345488e-01,5.836130346058565621e-02,7.724176841451146913e-02,9.565858801693005731e-02,1.556647445050647782e+00,3.257667599440539075e-02,1.595874463741875360e-02,8.427069906445261438e-03,1.515403915823032577e-02
4.731646999999999821e+02,1.314818886200845638e+00,3.105279406084383576e-01,1.800260564294635657e-01,1.916810648018862917e-01,4.776550752243279518e+00,3.059570692145920923e-01,6.063415858753673504e-02,7.109219411442779801e-02,9.366300231314816926e-02,1.572030905932910727e+00,3.456026310792559286e-02,1.003382762741278356e-02,9.743371329392579855e-03,2.328504261320096802e-02
4.740643000000000029e+02,1.314305624862043054e+00,3.010412947914984372e-01,1.830246086464335509e-01,1.968087040765174045e-01,4.757046419253073033e+00,2.973004329859776362e-01,6.125618034150093205e-02,7.940037226718743568e-02,9.181848078287555004e-02,1.568695584914641339e+00,3.529470578832755168e-02,1.454096604263188652e-02,9.562528529695968338e-03,1.522308754588452828e-02
4.749639999999999986e+02,1.295521865996374089e+00,3.136100140856168395e-01,1.808503486647558001e-01,1.951863176251049659e-01,4.758414808764142023e+00,3.027506286878933750e-01,6.388714161927122603e-02,7.370552651542650047e-02,9.484227023196990791e-02,1.561954046431197618e+00,3.396978164047803617e-02,1.028345457869939139e-02,1.422596472602877249e-02,1.680845494109961535e-02
4.758244000000000256e+02,1.271738958821364562e+00,3.104234110161940841e-01,1.798958765137355087e-01,2.008492016181389062e-01,4.745864026898075849e+00,3.012762297828464053e-01,6.773150402027805494e-02,7.656386540141491004e-02,9.297847542224424444e-02,1.558968021390091607e+00,3.761103267110332826e-02,1.519198156492418406e-02,9.098487765387686110e-03,1.124414717933142072e-02
