5,451.0553,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
5,451.0553,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
5,451.0553,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
5,451.0553,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
5,451.0553,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
5,451.0553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
6,452.0611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
6,452.0611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
6,452.0611,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
6,452.0611,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
6,452.0611,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
6,452.0611,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
6,452.0611,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
6,452.0611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
7,452.866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
7,452.866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
7,452.866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
7,452.866,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
7,452.866,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
7,452.866,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
7,452.866,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
7,452.866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
8,453.8276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
8,453.8276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
8,453.8276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
8,453.8276,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
8,453.8276,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
8,453.8276,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
8,453.8276,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
8,453.8276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
9,454.7148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
9,454.7148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
9,454.7148,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
9,454.7148,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
9,454.7148,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
9,454.7148,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
9,454.7148,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
9,454.7148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
10,455.5357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
10,455.5357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
10,455.5357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
10,455.5357,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
10,455.5357,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
10,455.5357,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
10,455.5357,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
10,455.5357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
11,456.419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
11,456.419,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
11,456.419,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
11,456.419,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
11,456.419,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
11,456.419,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
11,456.419,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
11,456.419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
12,457.3581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
12,457.3581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
12,457.3581,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
12,457.3581,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
12,457.3581,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
12,457.3581,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
12,457.3581,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
12,457.3581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
13,458.2446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
13,458.2446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
13,458.2446,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
13,458.2446,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
13,458.2446,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
13,458.2446,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
13,458.2446,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
13,458.2446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
14,459.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
14,459.005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
14,459.005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
14,459.005,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
14,459.005,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
14,459.005,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
14,459.005,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
14,459.005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
15,459.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
15,459.986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
15,459.986,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
15,459.986,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
15,459.986,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
15,459.986,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
15,459.986,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
15,459.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
16,460.8908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
16,460.8908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
16,460.8908,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
16,460.8908,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
16,460.8908,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
16,460.8908,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
16,460.8908,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
16,460.8908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
17,461.7132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
17,461.7132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
17,461.7132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
17,461.7132,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
17,461.7132,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
17,461.7132,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
17,461.7132,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
17,461.7132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
18,462.6143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
18,462.6143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
18,462.6143,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
18,462.6143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
18,462.6143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
18,462.6143,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
18,462.6143,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
18,462.6143,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
19,463.3707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
19,463.3707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
19,463.3707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
19,463.3707,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
19,463.3707,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
19,463.3707,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
19,463.3707,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
19,463.3707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
20,464.2265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
20,464.2265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
20,464.2265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
20,464.2265,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
20,464.2265,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
20,464.2265,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
20,464.2265,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
20,464.2265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
21,465.092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
21,465.092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
21,465.092,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
21,465.092,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
21,465.092,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
21,465.092,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
21,465.092,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
21,465.092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
22,466.0494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
22,466.0494,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
22,466.0494,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
22,466.0494,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
22,466.0494,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
22,466.0494,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
22,466.0494,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
22,466.0494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
23,466.9275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
23,466.9275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
23,466.9275,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
23,466.9275,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
23,466.9275,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
23,466.9275,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
23,466.9275,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
23,466.9275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
24,467.8186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
24,467.8186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
24,467.8186,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
24,467.8186,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
24,467.8186,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
24,467.8186,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
24,467.8186,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
24,467.8186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
25,468.6942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
25,468.6942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
25,468.6942,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
25,468.6942,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
25,468.6942,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
25,468.6942,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
25,468.6942,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
25,468.6942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
26,469.5271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
26,469.5271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
26,469.5271,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
26,469.5271,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
26,469.5271,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
26,469.5271,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
26,469.5271,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
26,469.5271,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
27,470.481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
27,470.481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
27,470.481,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
27,470.481,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
27,470.481,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
27,470.481,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
27,470.481,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
27,470.481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
28,471.4514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
28,471.4514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
28,471.4514,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
28,471.4514,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
28,471.4514,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
28,471.4514,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
28,471.4514,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
28,471.4514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
29,472.2106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
29,472.2106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
29,472.2106,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
29,472.2106,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
29,472.2106,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
29,472.2106,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
29,472.2106,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
29,472.2106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
30,473.1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
30,473.1647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
30,473.1647,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
30,473.1647,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
30,473.1647,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
30,473.1647,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
30,473.1647,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
30,473.1647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
31,474.0643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
31,474.0643,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
31,474.0643,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
31,474.0643,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
31,474.0643,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
31,474.0643,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
31,474.0643,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
31,474.0643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
32,474.964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
32,474.964,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
32,474.964,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
32,474.964,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
32,474.964,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
32,474.964,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
32,474.964,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
32,474.964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
33,475.8244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
33,475.8244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
33,475.8244,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
33,475.8244,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
33,475.8244,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
33,475.8244,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
33,475.8244,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
33,475.8244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
34,476.714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
34,476.714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
34,476.714,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
34,476.714,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
34,476.714,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
34,476.714,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
34,476.714,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
34,476.714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
35,477.5261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,SolvedMolecules 
35,477.5261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
35,477.5261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,SolvedMolecules 
35,477.5261,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
35,477.5261,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,SolvedMolecules 
35,477.5261,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,SolvedMolecules 
35,477.5261,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,SolvedMolecules 
