0,446.7876,2.0,H2
0,446.7876,18.0,H2O
0,446.7876,39.0,(E) 2-Butenal (Crotonaldehyde
0,446.7876,31.0,Ethanol
0,446.7876,29.0,Acetaldehyde
0,446.7876,44.0,CO2
0,446.7876,27.0,Ethylene (Ethene)
0,446.7876,28.0,CO
1,447.5913,2.0,H2
1,447.5913,18.0,H2O
1,447.5913,39.0,(E) 2-Butenal (Crotonaldehyde
1,447.5913,31.0,Ethanol
1,447.5913,29.0,Acetaldehyde
1,447.5913,44.0,CO2
1,447.5913,26.0,Ethylene (Ethene)
1,447.5913,28.0,CO
2,448.4523,2.0,H2
2,448.4523,18.0,H2O
2,448.4523,39.0,(E) 2-Butenal (Crotonaldehyde
2,448.4523,31.0,Ethanol
2,448.4523,29.0,Acetaldehyde
2,448.4523,44.0,CO2
2,448.4523,26.0,Ethylene (Ethene)
2,448.4523,28.0,CO
3,449.2989,2.0,H2
3,449.2989,18.0,H2O
3,449.2989,39.0,(E) 2-Butenal (Crotonaldehyde
3,449.2989,31.0,Ethanol
3,449.2989,29.0,Acetaldehyde
3,449.2989,44.0,CO2
3,449.2989,26.0,Ethylene (Ethene)
3,449.2989,28.0,CO
4,450.1829,2.0,H2
4,450.1829,18.0,H2O
4,450.1829,39.0,(E) 2-Butenal (Crotonaldehyde
4,450.1829,31.0,Ethanol
4,450.1829,29.0,Acetaldehyde
4,450.1829,44.0,CO2
4,450.1829,26.0,Ethylene (Ethene)
4,450.1829,28.0,CO
5,451.0553,2.0,H2
5,451.0553,18.0,H2O
5,451.0553,39.0,(E) 2-Butenal (Crotonaldehyde
5,451.0553,31.0,Ethanol
5,451.0553,29.0,Acetaldehyde
5,451.0553,44.0,CO2
5,451.0553,26.0,Ethylene (Ethene)
5,451.0553,28.0,CO
6,452.0611,2.0,H2
6,452.0611,18.0,H2O
6,452.0611,39.0,(E) 2-Butenal (Crotonaldehyde
6,452.0611,31.0,Ethanol
6,452.0611,29.0,Acetaldehyde
6,452.0611,44.0,CO2
6,452.0611,26.0,Ethylene (Ethene)
6,452.0611,28.0,CO
7,452.866,2.0,H2
7,452.866,18.0,H2O
7,452.866,39.0,(E) 2-Butenal (Crotonaldehyde
7,452.866,31.0,Ethanol
7,452.866,29.0,Acetaldehyde
7,452.866,44.0,CO2
7,452.866,26.0,Ethylene (Ethene)
7,452.866,28.0,CO
8,453.8276,2.0,H2
8,453.8276,18.0,H2O
8,453.8276,39.0,(E) 2-Butenal (Crotonaldehyde
8,453.8276,31.0,Ethanol
8,453.8276,29.0,Acetaldehyde
8,453.8276,44.0,CO2
8,453.8276,26.0,Ethylene (Ethene)
8,453.8276,28.0,CO
9,454.7148,2.0,H2
9,454.7148,18.0,H2O
9,454.7148,39.0,(E) 2-Butenal (Crotonaldehyde
9,454.7148,31.0,Ethanol
9,454.7148,29.0,Acetaldehyde
9,454.7148,44.0,CO2
9,454.7148,26.0,Ethylene (Ethene)
9,454.7148,28.0,CO
10,455.5357,2.0,H2
10,455.5357,18.0,H2O
10,455.5357,39.0,(E) 2-Butenal (Crotonaldehyde
10,455.5357,31.0,Ethanol
10,455.5357,29.0,Acetaldehyde
10,455.5357,44.0,CO2
10,455.5357,26.0,Ethylene (Ethene)
10,455.5357,28.0,CO
11,456.419,2.0,H2
11,456.419,18.0,H2O
11,456.419,39.0,(E) 2-Butenal (Crotonaldehyde
11,456.419,31.0,Ethanol
11,456.419,29.0,Acetaldehyde
11,456.419,44.0,CO2
11,456.419,26.0,Ethylene (Ethene)
11,456.419,28.0,CO
12,457.3581,2.0,H2
12,457.3581,18.0,H2O
12,457.3581,39.0,(E) 2-Butenal (Crotonaldehyde
12,457.3581,31.0,Ethanol
12,457.3581,29.0,Acetaldehyde
12,457.3581,44.0,CO2
12,457.3581,26.0,Ethylene (Ethene)
12,457.3581,28.0,CO
13,458.2446,2.0,H2
13,458.2446,18.0,H2O
13,458.2446,39.0,(E) 2-Butenal (Crotonaldehyde
13,458.2446,31.0,Ethanol
13,458.2446,29.0,Acetaldehyde
13,458.2446,44.0,CO2
13,458.2446,26.0,Ethylene (Ethene)
13,458.2446,28.0,CO
14,459.005,2.0,H2
14,459.005,18.0,H2O
14,459.005,39.0,(E) 2-Butenal (Crotonaldehyde
14,459.005,31.0,Ethanol
14,459.005,29.0,Acetaldehyde
14,459.005,44.0,CO2
14,459.005,26.0,Ethylene (Ethene)
14,459.005,28.0,CO
15,459.986,2.0,H2
15,459.986,18.0,H2O
15,459.986,39.0,(E) 2-Butenal (Crotonaldehyde
15,459.986,31.0,Ethanol
15,459.986,29.0,Acetaldehyde
15,459.986,44.0,CO2
15,459.986,26.0,Ethylene (Ethene)
15,459.986,28.0,CO
16,460.8908,2.0,H2
16,460.8908,18.0,H2O
